#{"t_start": 1784594995.5668669, "env_id": "None"}
r,l,t
-133.0,10,0.229613
-42.0,10,0.232565
-36.0,10,0.234137
-12.0,10,0.236539
-94.0,10,0.238163
-74.0,10,0.240971
-44.0,10,0.242391
-19.0,10,0.244673
24.0,10,0.246343
-4.0,10,0.249446
-17.0,10,0.251182
8.0,10,0.253431
-142.0,10,0.255735
-109.0,10,0.258627
-131.0,10,0.260243
56.0,10,0.262489
142.0,10,0.265416
-168.0,10,0.268138
-36.0,10,0.269998
-34.0,10,0.27229
-30.0,10,0.274203
-16.0,10,0.277221
27.0,10,0.278907
-16.0,10,0.281284
-22.0,10,0.283049
-117.0,10,0.285889
28.0,10,0.287524
-37.0,10,0.289778
-84.0,10,0.291579
41.0,10,0.294307
28.0,10,0.295917
-94.0,10,0.298252
21.0,10,0.300248
-29.0,10,0.302843
20.0,10,0.304411
61.0,10,0.306776
23.0,10,0.308564
86.0,10,0.311574
41.0,10,0.313468
-21.0,10,0.31575
3.0,10,0.31745
14.0,10,0.320157
13.0,10,0.321832
-82.0,10,0.32411
-164.0,10,0.32566
37.0,10,0.328256
-126.0,10,0.330105
-45.0,10,0.332549
21.0,10,0.334543
53.0,10,0.337508
149.0,10,0.339272
-67.0,10,0.341344
-10.0,10,0.342968
-96.0,10,0.345606
-61.0,10,0.347282
7.0,10,0.349361
74.0,10,0.35463
-14.0,10,0.357744
-79.0,10,0.359568
-34.0,10,0.361948
14.0,10,0.364024
-145.0,10,0.366797
-75.0,10,0.368565
-25.0,10,0.370762
-22.0,10,0.372624
-48.0,10,0.375378
-48.0,10,0.376992
-48.0,10,0.379193
-37.0,10,0.381026
49.0,10,0.384144
-63.0,10,0.385673
-70.0,10,0.387781
-88.0,10,0.389479
-87.0,10,0.392118
-1.0,10,0.393833
-52.0,10,0.396142
15.0,10,0.397905
-74.0,10,0.400505
-58.0,10,0.402127
34.0,10,0.404486
-16.0,10,0.406174
-104.0,10,0.408705
-96.0,10,0.410395
28.0,10,0.412664
-44.0,10,0.4144
97.0,10,0.417077
42.0,10,0.418923
-94.0,10,0.421001
-65.0,10,0.422553
-34.0,10,0.425228
30.0,10,0.426951
-20.0,10,0.429179
-3.0,10,0.430931
22.0,10,0.433694
23.0,10,0.435518
17.0,10,0.437731
27.0,10,0.439406
9.0,10,0.441918
-48.0,10,0.443516
-21.0,10,0.445562
-21.0,10,0.447177
31.0,10,0.449656
3.0,10,0.451356
28.0,10,0.453621
44.0,10,0.455419
66.0,10,0.458066
-26.0,10,0.459674
-62.0,10,0.461794
75.0,10,0.463621
-50.0,10,0.466036
29.0,10,0.467951
-37.0,10,0.470275
57.0,10,0.472103
8.0,10,0.474813
-116.0,10,0.476423
-18.0,10,0.478516
22.0,10,0.48051
-89.0,10,0.483277
-80.0,10,0.485855
-18.0,10,0.48826
71.0,10,0.490125
-70.0,10,0.492983
66.0,10,0.494612
-96.0,10,0.496821
18.0,10,0.498429
-24.0,10,0.500999
16.0,10,0.502634
20.0,10,0.50487
-2.0,10,0.506584
-39.0,10,0.509301
70.0,10,0.511197
49.0,10,0.51358
91.0,10,0.515607
99.0,10,0.518645
54.0,10,0.520447
58.0,10,0.522871
11.0,10,0.524711
-47.0,10,0.527467
26.0,10,0.529093
107.0,10,0.531502
142.0,10,0.533361
-74.0,10,0.535915
21.0,10,0.537676
28.0,10,0.539779
33.0,10,0.541607
132.0,10,0.544446
90.0,10,0.546195
-24.0,10,0.548429
96.0,10,0.550272
14.0,10,0.552938
79.0,10,0.554679
35.0,10,0.556964
-2.0,10,0.558808
11.0,10,0.561678
96.0,10,0.563676
119.0,10,0.565851
-23.0,10,0.567456
39.0,10,0.570236
59.0,10,0.571875
130.0,10,0.574302
64.0,10,0.576064
-186.0,10,0.578807
61.0,10,0.580763
-5.0,10,0.583292
-91.0,10,0.585037
121.0,10,0.58802
18.0,10,0.58986
109.0,10,0.592173
154.0,10,0.594235
30.0,10,0.597515
-6.0,10,0.599536
-34.0,10,0.603636
33.0,10,0.605475
32.0,10,0.608329
91.0,10,0.610169
8.0,10,0.612639
-42.0,10,0.614605
84.0,10,0.617626
74.0,10,0.619542
52.0,10,0.621869
126.0,10,0.623742
68.0,10,0.626698
147.0,10,0.628725
-15.0,10,0.631625
142.0,10,0.633538
44.0,10,0.636291
61.0,10,0.638173
147.0,10,0.640569
-70.0,10,0.642214
132.0,10,0.645079
12.0,10,0.647128
-7.0,10,0.649616
177.0,10,0.651566
49.0,10,0.654451
75.0,10,0.656074
15.0,10,0.658258
32.0,10,0.66005
51.0,10,0.662906
72.0,10,0.665094
68.0,10,0.667561
-26.0,10,0.669344
57.0,10,0.672325
101.0,10,0.674222
54.0,10,0.680024
51.0,10,0.682084
172.0,10,0.68517
103.0,10,0.68706
105.0,10,0.689444
-104.0,10,0.691146
-25.0,10,0.695802
47.0,10,0.697903
47.0,10,0.700355
64.0,10,0.70232
52.0,10,0.705396
38.0,10,0.707239
-56.0,10,0.709529
-13.0,10,0.711359
149.0,10,0.716657
131.0,10,0.719049
-5.0,10,0.721695
73.0,10,0.724396
103.0,10,0.7275
67.0,10,0.729353
126.0,10,0.733307
-19.0,10,0.735483
-72.0,10,0.738448
89.0,10,0.740367
119.0,10,0.742865
72.0,10,0.744733
91.0,10,0.747886
-7.0,10,0.749693
81.0,10,0.752137
114.0,10,0.754032
31.0,10,0.756816
147.0,10,0.758713
103.0,10,0.761054
27.0,10,0.762742
19.0,10,0.765627
114.0,10,0.76745
33.0,10,0.769822
101.0,10,0.771735
97.0,10,0.774527
117.0,10,0.776349
119.0,10,0.778764
131.0,10,0.780711
75.0,10,0.783541
108.0,10,0.785458
22.0,10,0.787801
142.0,10,0.789575
55.0,10,0.792331
-27.0,10,0.794096
66.0,10,0.796542
-24.0,10,0.798325
119.0,10,0.801201
27.0,10,0.803064
131.0,10,0.805533
96.0,10,0.807374
142.0,10,0.810236
96.0,10,0.812128
154.0,10,0.814622
-16.0,10,0.816563
103.0,10,0.819484
125.0,10,0.821431
103.0,10,0.823808
51.0,10,0.8257
149.0,10,0.828499
96.0,10,0.830457
69.0,10,0.832826
63.0,10,0.834638
108.0,10,0.837478
119.0,10,0.839233
131.0,10,0.841557
91.0,10,0.843425
127.0,10,0.846105
77.0,10,0.847912
7.0,10,0.850247
45.0,10,0.852116
21.0,10,0.854985
112.0,10,0.856804
126.0,10,0.859206
100.0,10,0.86105
103.0,10,0.864174
61.0,10,0.866254
77.0,10,0.868655
78.0,10,0.8705
47.0,10,0.873346
117.0,10,0.875235
62.0,10,0.877533
124.0,10,0.879398
103.0,10,0.882429
124.0,10,0.884359
42.0,10,0.886656
200.0,10,0.888475
119.0,10,0.891227
73.0,10,0.893095
-2.0,10,0.895457
25.0,10,0.897518
56.0,10,0.900323
96.0,10,0.902234
86.0,10,0.904518
117.0,10,0.90637
70.0,10,0.909166
117.0,10,0.911002
170.0,10,0.913538
103.0,10,0.9154
103.0,10,0.918194
96.0,10,0.920135
177.0,10,0.922551
154.0,10,0.924372
149.0,10,0.927177
96.0,10,0.928935
38.0,10,0.931488
101.0,10,0.933526
119.0,10,0.936462
103.0,10,0.93835
147.0,10,0.94077
94.0,10,0.942638
147.0,10,0.945303
56.0,10,0.947146
131.0,10,0.949478
154.0,10,0.951365
142.0,10,0.954207
84.0,10,0.956049
172.0,10,0.958367
34.0,10,0.96014
51.0,10,0.962833
131.0,10,0.964726
79.0,10,0.967058
45.0,10,0.968929
119.0,10,0.971709
170.0,10,0.973495
131.0,10,0.975824
124.0,10,0.977614
112.0,10,0.980422
147.0,10,0.982304
117.0,10,0.984693
119.0,10,0.986493
117.0,10,0.989193
89.0,10,0.991004
71.0,10,0.993365
126.0,10,0.99516
38.0,10,0.997769
177.0,10,0.999632
78.0,10,1.001977
131.0,10,1.003848
50.0,10,1.006668
54.0,10,1.008435
124.0,10,1.010807
147.0,10,1.012657
177.0,10,1.015469
124.0,10,1.017298
177.0,10,1.019691
114.0,10,1.021519
72.0,10,1.024113
52.0,10,1.025961
75.0,10,1.028272
154.0,10,1.030147
147.0,10,1.032825
34.0,10,1.034704
31.0,10,1.037135
51.0,10,1.038885
140.0,10,1.041595
142.0,10,1.043409
101.0,10,1.045709
119.0,10,1.047504
117.0,10,1.05018
59.0,10,1.051945
147.0,10,1.054345
154.0,10,1.056144
177.0,10,1.058931
154.0,10,1.060739
140.0,10,1.063086
140.0,10,1.06501
112.0,10,1.067676
131.0,10,1.069574
112.0,10,1.071961
137.0,10,1.0738
103.0,10,1.076489
154.0,10,1.078323
131.0,10,1.080664
119.0,10,1.082511
200.0,10,1.085251
177.0,10,1.087122
154.0,10,1.089476
200.0,10,1.091359
77.0,10,1.094058
170.0,10,1.095921
89.0,10,1.098219
108.0,10,1.100088
66.0,10,1.102725
109.0,10,1.104534
101.0,10,1.106912
126.0,10,1.108737
147.0,10,1.111483
200.0,10,1.11335
154.0,10,1.115705
108.0,10,1.117533
200.0,10,1.12026
50.0,10,1.122105
124.0,10,1.124402
154.0,10,1.126257
119.0,10,1.128985
54.0,10,1.130765
177.0,10,1.133132
121.0,10,1.134986
177.0,10,1.137673
172.0,10,1.139522
126.0,10,1.141805
142.0,10,1.143648
147.0,10,1.146379
126.0,10,1.148229
177.0,10,1.150572
94.0,10,1.152414
117.0,10,1.155109
87.0,10,1.156956
124.0,10,1.159278
147.0,10,1.161165
200.0,10,1.16437
38.0,10,1.166278
64.0,10,1.168679
84.0,10,1.170559
131.0,10,1.173436
126.0,10,1.175377
131.0,10,1.177822
154.0,10,1.179655
126.0,10,1.183151
70.0,10,1.189224
108.0,10,1.192146
177.0,10,1.194145
147.0,10,1.197388
67.0,10,1.199209
154.0,10,1.201631
86.0,10,1.203532
200.0,10,1.206309
131.0,10,1.208095
154.0,10,1.210535
154.0,10,1.212413
131.0,10,1.21536
170.0,10,1.217275
46.0,10,1.219525
101.0,10,1.221481
7.0,10,1.224285
72.0,10,1.226209
87.0,10,1.228577
27.0,10,1.230329
147.0,10,1.233143
154.0,10,1.23504
177.0,10,1.237445
177.0,10,1.239307
177.0,10,1.242074
34.0,10,1.243954
147.0,10,1.246321
124.0,10,1.248256
147.0,10,1.250987
61.0,10,1.252818
52.0,10,1.255352
52.0,10,1.262587
126.0,10,1.265492
51.0,10,1.267431
121.0,10,1.269879
91.0,10,1.27165
200.0,10,1.274388
154.0,10,1.276239
112.0,10,1.278552
154.0,10,1.280446
79.0,10,1.283161
130.0,10,1.284969
147.0,10,1.287242
117.0,10,1.289113
117.0,10,1.291747
154.0,10,1.293575
54.0,10,1.295857
147.0,10,1.297666
131.0,10,1.300303
102.0,10,1.302084
87.0,10,1.304438
59.0,10,1.30626
117.0,10,1.30894
147.0,10,1.310821
154.0,10,1.313192
91.0,10,1.315053
124.0,10,1.317816
5.0,10,1.319673
154.0,10,1.322031
61.0,10,1.323843
114.0,10,1.326539
126.0,10,1.328337
200.0,10,1.33064
177.0,10,1.332492
124.0,10,1.33528
14.0,10,1.337082
108.0,10,1.339364
108.0,10,1.341237
71.0,10,1.344513
94.0,10,1.34634
177.0,10,1.348685
154.0,10,1.350475
65.0,10,1.353205
91.0,10,1.355011
121.0,10,1.357335
84.0,10,1.359159
17.0,10,1.361758
200.0,10,1.363607
110.0,10,1.365926
117.0,10,1.367785
94.0,10,1.370476
64.0,10,1.372316
154.0,10,1.374684
200.0,10,1.376531
85.0,10,1.379196
200.0,10,1.381042
154.0,10,1.383357
124.0,10,1.385226
154.0,10,1.387965
154.0,10,1.389829
177.0,10,1.392149
108.0,10,1.393959
131.0,10,1.396714
154.0,10,1.398564
147.0,10,1.400928
154.0,10,1.402794
101.0,10,1.40543
154.0,10,1.407295
34.0,10,1.40955
63.0,10,1.411372
58.0,10,1.414068
108.0,10,1.415901
94.0,10,1.418268
85.0,10,1.420164
140.0,10,1.422855
154.0,10,1.424709
31.0,10,1.42704
131.0,10,1.428844
177.0,10,1.431607
177.0,10,1.433411
147.0,10,1.43572
170.0,10,1.437555
177.0,10,1.440219
126.0,10,1.442042
144.0,10,1.444299
177.0,10,1.446156
96.0,10,1.448842
119.0,10,1.450662
130.0,10,1.453002
-37.0,10,1.454787
80.0,10,1.457472
24.0,10,1.459288
103.0,10,1.461639
131.0,10,1.463497
154.0,10,1.466142
130.0,10,1.467971
170.0,10,1.470342
170.0,10,1.472194
177.0,10,1.474946
101.0,10,1.476758
131.0,10,1.479091
177.0,10,1.480937
177.0,10,1.483623
177.0,10,1.485464
131.0,10,1.48787
124.0,10,1.489653
124.0,10,1.492318
101.0,10,1.494189
177.0,10,1.496519
131.0,10,1.498361
131.0,10,1.500994
131.0,10,1.502835
154.0,10,1.505167
177.0,10,1.506975
200.0,10,1.509697
77.0,10,1.511553
154.0,10,1.513897
131.0,10,1.515719
131.0,10,1.51836
142.0,10,1.520156
131.0,10,1.522485
103.0,10,1.524306
200.0,10,1.527066
126.0,10,1.528905
177.0,10,1.53126
200.0,10,1.533093
200.0,10,1.535864
154.0,10,1.537758
154.0,10,1.540149
80.0,10,1.541979
177.0,10,1.544649
109.0,10,1.546422
131.0,10,1.548747
84.0,10,1.55055
154.0,10,1.553198
137.0,10,1.554984
147.0,10,1.557347
177.0,10,1.559172
108.0,10,1.561837
200.0,10,1.563677
91.0,10,1.565959
165.0,10,1.567771
147.0,10,1.570423
61.0,10,1.572137
154.0,10,1.574529
108.0,10,1.576374
108.0,10,1.57906
200.0,10,1.58089
48.0,10,1.583252
124.0,10,1.585015
200.0,10,1.587686
154.0,10,1.589522
154.0,10,1.591941
177.0,10,1.59381
132.0,10,1.596494
200.0,10,1.598369
177.0,10,1.600656
131.0,10,1.602512
200.0,10,1.605263
200.0,10,1.607097
155.0,10,1.609444
200.0,10,1.611296
177.0,10,1.614039
200.0,10,1.615902
200.0,10,1.618231
109.0,10,1.620018
132.0,10,1.62266
108.0,10,1.62452
84.0,10,1.626747
131.0,10,1.628568
132.0,10,1.631244
109.0,10,1.633047
177.0,10,1.635427
177.0,10,1.637301
130.0,10,1.640057
149.0,10,1.641865
177.0,10,1.644212
172.0,10,1.646016
200.0,10,1.648681
154.0,10,1.650543
170.0,10,1.652853
85.0,10,1.654722
117.0,10,1.657378
154.0,10,1.659259
177.0,10,1.661545
96.0,10,1.663295
125.0,10,1.665898
200.0,10,1.667757
117.0,10,1.670107
131.0,10,1.671951
96.0,10,1.674597
131.0,10,1.676443
131.0,10,1.678796
154.0,10,1.680636
100.0,10,1.683321
119.0,10,1.685121
137.0,10,1.687423
65.0,10,1.689155
200.0,10,1.691833
85.0,10,1.693716
154.0,10,1.696063
200.0,10,1.697946
200.0,10,1.700691
124.0,10,1.70255
154.0,10,1.704977
149.0,10,1.706796
154.0,10,1.709516
177.0,10,1.711344
200.0,10,1.713673
177.0,10,1.715534
147.0,10,1.718205
154.0,10,1.720138
154.0,10,1.72246
177.0,10,1.724324
131.0,10,1.727002
177.0,10,1.72888
140.0,10,1.731181
200.0,10,1.733057
131.0,10,1.735734
154.0,10,1.737576
84.0,10,1.739852
108.0,10,1.741707
177.0,10,1.744534
108.0,10,1.746395
80.0,10,1.748771
64.0,10,1.750593
147.0,10,1.7533
154.0,10,1.755152
177.0,10,1.757505
147.0,10,1.759268
132.0,10,1.761923
154.0,10,1.76373
124.0,10,1.766084
154.0,10,1.767895
177.0,10,1.770653
172.0,10,1.772465
154.0,10,1.774797
126.0,10,1.776631
102.0,10,1.779292
154.0,10,1.781149
103.0,10,1.783394
84.0,10,1.785188
131.0,10,1.787877
78.0,10,1.789708
61.0,10,1.792009
154.0,10,1.793872
200.0,10,1.796555
200.0,10,1.798407
108.0,10,1.800761
131.0,10,1.802629
132.0,10,1.805287
154.0,10,1.807186
177.0,10,1.809475
177.0,10,1.811266
200.0,10,1.813885
200.0,10,1.815742
177.0,10,1.818024
177.0,10,1.81985
142.0,10,1.822479
109.0,10,1.824249
177.0,10,1.826611
177.0,10,1.828401
200.0,10,1.83111
154.0,10,1.832971
177.0,10,1.835306
119.0,10,1.837083
130.0,10,1.839707
172.0,10,1.841507
177.0,10,1.843873
177.0,10,1.845727
37.0,10,1.848329
154.0,10,1.850206
109.0,10,1.852545
94.0,10,1.854405
200.0,10,1.857064
177.0,10,1.858926
177.0,10,1.861265
172.0,10,1.863091
109.0,10,1.865748
154.0,10,1.867575
147.0,10,1.869896
177.0,10,1.871735
103.0,10,1.874234
54.0,10,1.875972
200.0,10,1.878311
124.0,10,1.880098
154.0,10,1.882745
131.0,10,1.884597
177.0,10,1.886926
177.0,10,1.888704
177.0,10,1.891384
177.0,10,1.893234
126.0,10,1.895395
66.0,10,1.897191
101.0,10,1.899943
130.0,10,1.901747
200.0,10,1.904039
200.0,10,1.905883
127.0,10,1.908476
131.0,10,1.910338
177.0,10,1.912608
177.0,10,1.914392
132.0,10,1.917034
154.0,10,1.918894
200.0,10,1.92125
124.0,10,1.922919
154.0,10,1.925578
56.0,10,1.927374
177.0,10,1.929677
200.0,10,1.93153
140.0,10,1.934219
154.0,10,1.936032
177.0,10,1.938366
149.0,10,1.940155
177.0,10,1.942833
131.0,10,1.944697
200.0,10,1.947014
177.0,10,1.948756
200.0,10,1.951407
200.0,10,1.953228
131.0,10,1.955565
121.0,10,1.957328
170.0,10,1.960051
124.0,10,1.961977
177.0,10,1.964636
124.0,10,1.96658
126.0,10,1.969702
154.0,10,1.971653
177.0,10,1.974065
177.0,10,1.975936
200.0,10,1.978832
200.0,10,1.980933
96.0,10,1.983485
200.0,10,1.985443
200.0,10,1.988405
200.0,10,1.992895
200.0,10,1.995384
154.0,10,1.99743
177.0,10,2.002783
177.0,10,2.004945
200.0,10,2.00746
200.0,10,2.009377
154.0,10,2.012411
84.0,10,2.014461
124.0,10,2.01694
147.0,10,2.022425
170.0,10,2.025686
200.0,10,2.027684
200.0,10,2.030322
108.0,10,2.032292
154.0,10,2.035168
119.0,10,2.036986
86.0,10,2.03936
131.0,10,2.041305
177.0,10,2.04436
117.0,10,2.046225
200.0,10,2.049147
84.0,10,2.051096
177.0,10,2.054143
200.0,10,2.056067
177.0,10,2.058524
57.0,10,2.060353
131.0,10,2.063309
200.0,10,2.065251
170.0,10,2.067956
66.0,10,2.069761
200.0,10,2.072597
117.0,10,2.074462
177.0,10,2.076888
177.0,10,2.078773
177.0,10,2.081667
177.0,10,2.083542
200.0,10,2.085878
135.0,10,2.0877
108.0,10,2.090434
131.0,10,2.092303
200.0,10,2.094645
177.0,10,2.096601
131.0,10,2.099257
200.0,10,2.10113
170.0,10,2.103546
107.0,10,2.10534
200.0,10,2.108063
200.0,10,2.109885
200.0,10,2.112191
177.0,10,2.114122
177.0,10,2.117001
147.0,10,2.118894
149.0,10,2.121231
132.0,10,2.123052
200.0,10,2.125847
82.0,10,2.127659
109.0,10,2.130029
200.0,10,2.131886
131.0,10,2.134606
74.0,10,2.136329
177.0,10,2.13868
200.0,10,2.1405
200.0,10,2.143217
131.0,10,2.145102
149.0,10,2.147436
154.0,10,2.149332
177.0,10,2.152078
147.0,10,2.153944
131.0,10,2.15633
200.0,10,2.158216
170.0,10,2.160979
107.0,10,2.162738
200.0,10,2.165126
131.0,10,2.16697
177.0,10,2.1697
147.0,10,2.171564
142.0,10,2.173928
154.0,10,2.175742
130.0,10,2.178431
109.0,10,2.180316
131.0,10,2.182779
177.0,10,2.1846
147.0,10,2.187345
200.0,10,2.189224
177.0,10,2.191594
200.0,10,2.193455
200.0,10,2.196281
200.0,10,2.198328
147.0,10,2.200802
177.0,10,2.202782
177.0,10,2.205464
177.0,10,2.207369
149.0,10,2.209741
172.0,10,2.211571
154.0,10,2.214346
172.0,10,2.216197
37.0,10,2.218494
200.0,10,2.22037
147.0,10,2.223145
140.0,10,2.22496
154.0,10,2.227334
154.0,10,2.229193
177.0,10,2.231981
154.0,10,2.233869
200.0,10,2.236204
124.0,10,2.23804
200.0,10,2.240827
142.0,10,2.242718
108.0,10,2.24516
200.0,10,2.247024
154.0,10,2.249726
177.0,10,2.251617
177.0,10,2.25399
154.0,10,2.255826
132.0,10,2.258558
177.0,10,2.260384
170.0,10,2.262689
125.0,10,2.26452
200.0,10,2.267281
132.0,10,2.269098
155.0,10,2.271438
177.0,10,2.273315
56.0,10,2.275916
177.0,10,2.277696
200.0,10,2.280015
177.0,10,2.281842
154.0,10,2.284569
149.0,10,2.286378
154.0,10,2.288779
126.0,10,2.290583
154.0,10,2.293349
95.0,10,2.29511
170.0,10,2.297455
165.0,10,2.299269
147.0,10,2.301947
170.0,10,2.303768
86.0,10,2.306106
140.0,10,2.307933
140.0,10,2.310545
200.0,10,2.312375
140.0,10,2.314691
170.0,10,2.316554
147.0,10,2.319344
154.0,10,2.321167
154.0,10,2.323533
200.0,10,2.325386
155.0,10,2.32809
47.0,10,2.329885
200.0,10,2.332212
200.0,10,2.334068
154.0,10,2.336946
200.0,10,2.338808
200.0,10,2.341163
108.0,10,2.343029
142.0,10,2.345764
170.0,10,2.347555
131.0,10,2.349885
147.0,10,2.351696
131.0,10,2.354426
177.0,10,2.356244
147.0,10,2.358548
177.0,10,2.360379
170.0,10,2.363012
147.0,10,2.364834
177.0,10,2.367181
170.0,10,2.369027
177.0,10,2.371808
84.0,10,2.373609
177.0,10,2.376073
177.0,10,2.37793
177.0,10,2.380653
200.0,10,2.382503
200.0,10,2.384877
132.0,10,2.386651
200.0,10,2.389379
147.0,10,2.391195
177.0,10,2.393514
177.0,10,2.395334
84.0,10,2.397985
200.0,10,2.399838
84.0,10,2.402131
77.0,10,2.403882
200.0,10,2.406514
177.0,10,2.408372
200.0,10,2.410717
177.0,10,2.412554
84.0,10,2.415212
200.0,10,2.417065
170.0,10,2.419416
200.0,10,2.421249
200.0,10,2.423952
170.0,10,2.4258
108.0,10,2.428105
200.0,10,2.429945
84.0,10,2.432526
124.0,10,2.434378
154.0,10,2.43673
200.0,10,2.438576
77.0,10,2.441257
130.0,10,2.443087
200.0,10,2.445454
154.0,10,2.447282
200.0,10,2.449978
124.0,10,2.451794
200.0,10,2.454147
170.0,10,2.455965
170.0,10,2.458682
120.0,10,2.460365
147.0,10,2.462689
177.0,10,2.464577
177.0,10,2.467323
154.0,10,2.469091
177.0,10,2.471446
200.0,10,2.473291
177.0,10,2.476004
109.0,10,2.477815
200.0,10,2.480159
170.0,10,2.482013
200.0,10,2.484785
170.0,10,2.486661
200.0,10,2.488984
200.0,10,2.490813
172.0,10,2.493486
200.0,10,2.495374
85.0,10,2.497752
170.0,10,2.499523
130.0,10,2.50215
144.0,10,2.503905
140.0,10,2.506238
170.0,10,2.508088
170.0,10,2.510751
149.0,10,2.512538
177.0,10,2.514924
110.0,10,2.516777
130.0,10,2.519418
135.0,10,2.52124
125.0,10,2.523543
200.0,10,2.52535
177.0,10,2.528016
200.0,10,2.529911
200.0,10,2.532317
170.0,10,2.534133
200.0,10,2.536835
140.0,10,2.538696
200.0,10,2.541027
154.0,10,2.542864
124.0,10,2.545487
108.0,10,2.547276
154.0,10,2.549622
132.0,10,2.551448
131.0,10,2.554132
132.0,10,2.555939
200.0,10,2.558306
142.0,10,2.560143
177.0,10,2.562788
100.0,10,2.564614
140.0,10,2.566924
170.0,10,2.568761
200.0,10,2.571448
