#{"t_start": 1784595152.498751, "env_id": "None"}
r,l,t
-121.0,10,0.583095
-88.0,10,0.584296
-194.0,10,0.585522
-53.0,10,0.586713
-81.0,10,0.587907
-137.0,10,0.589123
-129.0,10,0.590325
-134.0,10,0.591517
-89.0,10,0.592728
-47.0,10,0.593973
-193.0,10,0.595167
-109.0,10,0.596363
-57.0,10,0.597562
-82.0,10,0.598762
-20.0,10,0.59995
-97.0,10,0.601145
-12.0,10,0.602349
-72.0,10,0.603569
-209.0,10,0.604776
-17.0,10,0.605964
-76.0,10,0.607154
-67.0,10,0.608346
-1.0,10,0.609563
-7.0,10,0.610753
-75.0,10,0.611941
14.0,10,0.613136
-123.0,10,0.614335
-65.0,10,0.615534
-38.0,10,0.616728
-106.0,10,0.617924
-101.0,10,0.61912
-66.0,10,0.620316
-59.0,10,0.621516
1.0,10,0.622713
-81.0,10,0.623922
-101.0,10,0.625106
-86.0,10,0.626312
-162.0,10,0.627552
2.0,10,0.628752
-92.0,10,0.629947
-183.0,10,0.631146
-32.0,10,0.632337
-91.0,10,0.63353
-47.0,10,0.634724
-98.0,10,0.63592
-111.0,10,0.637121
-159.0,10,0.638315
-95.0,10,0.639515
-77.0,10,0.640733
-128.0,10,0.641932
-29.0,10,0.643133
-184.0,10,0.644336
-74.0,10,0.645536
-87.0,10,0.646731
-134.0,10,0.647943
-29.0,10,0.649132
-234.0,10,0.650323
-26.0,10,0.651526
-162.0,10,0.652717
-141.0,10,0.653904
-67.0,10,0.655103
9.0,10,0.656316
-25.0,10,0.657505
-124.0,10,0.658699
-69.0,10,0.659922
-14.0,10,0.661154
-181.0,10,0.662353
-14.0,10,0.663561
-12.0,10,0.664752
-39.0,10,0.66595
-174.0,10,0.667157
-77.0,10,0.668354
-187.0,10,0.669551
-186.0,10,0.670765
-211.0,10,0.671954
-229.0,10,0.673155
-26.0,10,0.67436
-168.0,10,0.675565
-112.0,10,0.676782
-32.0,10,0.677985
-3.0,10,0.679192
-105.0,10,0.680394
-84.0,10,0.681581
-34.0,10,0.68277
-158.0,10,0.683954
-43.0,10,0.685185
-101.0,10,0.686382
-111.0,10,0.687582
-73.0,10,0.688796
-96.0,10,0.689993
-84.0,10,0.691193
-88.0,10,0.692392
-66.0,10,0.693662
-69.0,10,0.694861
-50.0,10,0.696066
-43.0,10,0.697263
-76.0,10,0.698459
-124.0,10,0.699658
-161.0,10,0.700853
-49.0,10,0.702062
-122.0,10,0.70325
-77.0,10,0.704447
-2.0,10,0.705645
16.0,10,0.706837
-51.0,10,0.70803
-33.0,10,0.709237
-103.0,10,0.710439
-53.0,10,0.711635
-143.0,10,0.712829
-34.0,10,0.714034
-127.0,10,0.715232
-181.0,10,0.716425
-61.0,10,0.717627
-141.0,10,0.718825
-119.0,10,0.720019
-124.0,10,0.721232
-80.0,10,0.722431
-102.0,10,0.723652
-134.0,10,0.724847
-126.0,10,0.726067
-88.0,10,0.727306
-192.0,10,0.728499
-101.0,10,0.729692
-146.0,10,0.730889
-72.0,10,0.732083
-26.0,10,0.733289
-88.0,10,0.734495
-96.0,10,0.735698
-128.0,10,0.736892
-124.0,10,0.738099
-117.0,10,0.739312
-54.0,10,0.740546
-59.0,10,0.741751
-28.0,10,0.742955
-35.0,10,0.744186
-46.0,10,0.745387
-109.0,10,0.746579
-167.0,10,0.747777
-138.0,10,0.748976
-178.0,10,0.750166
-52.0,10,0.751363
-140.0,10,0.752563
-75.0,10,0.753778
21.0,10,0.754968
-72.0,10,0.756157
-4.0,10,1.020321
-9.0,10,1.021587
-139.0,10,1.022834
-34.0,10,1.024075
-116.0,10,1.025293
21.0,10,1.026548
-168.0,10,1.02776
-41.0,10,1.028974
-50.0,10,1.030192
-183.0,10,1.031418
17.0,10,1.032628
-44.0,10,1.033832
-42.0,10,1.035037
12.0,10,1.036249
-151.0,10,1.037455
-66.0,10,1.038657
-164.0,10,1.03987
26.0,10,1.041097
-35.0,10,1.042298
-165.0,10,1.043511
38.0,10,1.044717
-114.0,10,1.045931
-59.0,10,1.04714
-124.0,10,1.048345
-176.0,10,1.049551
-193.0,10,1.050758
-43.0,10,1.05196
-168.0,10,1.053166
-137.0,10,1.054371
-126.0,10,1.055577
-112.0,10,1.056792
-39.0,10,1.057993
-18.0,10,1.059227
-86.0,10,1.060497
107.0,10,1.061705
-57.0,10,1.062909
-14.0,10,1.064106
66.0,10,1.065303
-117.0,10,1.06651
-63.0,10,1.067712
-101.0,10,1.068908
-93.0,10,1.070115
-59.0,10,1.071308
-52.0,10,1.072509
-42.0,10,1.073724
35.0,10,1.074954
-82.0,10,1.076172
11.0,10,1.077374
-8.0,10,1.078608
-84.0,10,1.07984
-64.0,10,1.08105
-43.0,10,1.082255
2.0,10,1.083454
-40.0,10,1.084652
-2.0,10,1.08585
-24.0,10,1.087058
-56.0,10,1.08826
-171.0,10,1.089457
-50.0,10,1.090666
-60.0,10,1.091864
21.0,10,1.093097
-52.0,10,1.094328
-93.0,10,1.095531
-25.0,10,1.096728
-56.0,10,1.097919
-12.0,10,1.099117
-161.0,10,1.100325
-183.0,10,1.101532
-49.0,10,1.102732
-23.0,10,1.103941
-82.0,10,1.105138
-98.0,10,1.106341
-27.0,10,1.107563
-141.0,10,1.10876
-176.0,10,1.109965
-72.0,10,1.111173
-30.0,10,1.112375
-74.0,10,1.113583
-101.0,10,1.114782
-24.0,10,1.115982
-122.0,10,1.117181
-45.0,10,1.118386
-112.0,10,1.119593
-164.0,10,1.120799
3.0,10,1.122017
1.0,10,1.123217
-106.0,10,1.124411
-77.0,10,1.125613
-223.0,10,1.126846
27.0,10,1.128089
-112.0,10,1.129296
-126.0,10,1.130498
-66.0,10,1.131695
-108.0,10,1.132913
-42.0,10,1.13411
-12.0,10,1.135311
-21.0,10,1.13652
-38.0,10,1.137738
-109.0,10,1.138968
-50.0,10,1.14018
-58.0,10,1.141381
-114.0,10,1.142589
-148.0,10,1.143791
-42.0,10,1.145047
-112.0,10,1.146247
24.0,10,1.147456
-44.0,10,1.14867
12.0,10,1.149869
-66.0,10,1.151088
-93.0,10,1.152291
-144.0,10,1.153489
-14.0,10,1.154685
-111.0,10,1.155879
-86.0,10,1.157074
51.0,10,1.158268
-94.0,10,1.159487
-106.0,10,1.16069
-113.0,10,1.161905
-166.0,10,1.163105
-169.0,10,1.164304
-166.0,10,1.165503
-127.0,10,1.166693
3.0,10,1.167893
66.0,10,1.169095
-33.0,10,1.170299
-36.0,10,1.171508
17.0,10,1.17271
-52.0,10,1.173938
-57.0,10,1.175142
-104.0,10,1.176339
-68.0,10,1.177542
-87.0,10,1.178742
-79.0,10,1.179937
-29.0,10,1.18114
18.0,10,1.182348
-151.0,10,1.183549
-19.0,10,1.184752
6.0,10,1.185958
-134.0,10,1.187155
-171.0,10,1.188354
-134.0,10,1.189567
-107.0,10,1.190765
-73.0,10,1.191963
-19.0,10,1.193217
-20.0,10,1.194457
-57.0,10,1.19566
-124.0,10,1.196859
-46.0,10,1.198054
-65.0,10,1.199247
-28.0,10,1.200449
42.0,10,1.201648
-77.0,10,1.202848
-124.0,10,1.204061
-167.0,10,1.205261
-69.0,10,1.206467
-104.0,10,1.207685
44.0,10,1.208887
-108.0,10,1.210092
-44.0,10,1.211319
-96.0,10,1.212518
-95.0,10,1.213722
-24.0,10,1.214917
-9.0,10,1.216118
-149.0,10,1.217316
-74.0,10,1.218514
-37.0,10,1.219714
-14.0,10,1.220916
-14.0,10,1.222118
-104.0,10,1.223323
-37.0,10,1.224523
-71.0,10,1.225718
68.0,10,1.226983
-94.0,10,1.2282
-3.0,10,1.229411
-41.0,10,1.230615
-85.0,10,1.231838
9.0,10,1.233806
-144.0,10,1.235885
-126.0,10,1.237109
-124.0,10,1.239297
-16.0,10,1.240511
-28.0,10,1.24173
-92.0,10,1.24432
-46.0,10,1.245545
-21.0,10,1.247004
-57.0,10,1.248222
-126.0,10,1.251274
-153.0,10,1.254289
-79.0,10,1.255498
-56.0,10,1.256704
-76.0,10,1.25791
79.0,10,1.259117
-86.0,10,1.260311
-112.0,10,1.26151
-11.0,10,1.262716
-135.0,10,1.26393
38.0,10,1.265133
-17.0,10,1.266337
-22.0,10,1.267536
-47.0,10,1.268732
-24.0,10,1.269939
-42.0,10,1.271164
-20.0,10,1.27238
-24.0,10,1.273582
-61.0,10,1.274804
-118.0,10,1.538297
21.0,10,1.539557
-31.0,10,1.540789
91.0,10,1.542017
-38.0,10,1.543239
48.0,10,1.544457
31.0,10,1.545665
-129.0,10,1.546893
-88.0,10,1.54811
-84.0,10,1.549331
-54.0,10,1.550539
-2.0,10,1.55175
-67.0,10,1.552962
-94.0,10,1.554177
-47.0,10,1.555385
-81.0,10,1.556616
-129.0,10,1.557821
-16.0,10,1.559025
-45.0,10,1.56027
-9.0,10,1.56149
88.0,10,1.562702
-62.0,10,1.563905
-112.0,10,1.565109
121.0,10,1.566319
-25.0,10,1.567539
-70.0,10,1.568739
75.0,10,1.569945
-75.0,10,1.571147
-49.0,10,1.572352
31.0,10,1.573584
-15.0,10,1.574792
-74.0,10,1.575997
4.0,10,1.577201
-62.0,10,1.578404
-64.0,10,1.579618
5.0,10,1.580823
-82.0,10,1.582019
24.0,10,1.583221
-54.0,10,1.584418
-101.0,10,1.585619
-9.0,10,1.586813
-24.0,10,1.588037
17.0,10,1.589249
-105.0,10,1.590448
-42.0,10,1.591641
21.0,10,1.592864
8.0,10,1.594121
33.0,10,1.595315
27.0,10,1.596517
-37.0,10,1.597718
-87.0,10,1.598917
-101.0,10,1.600115
-15.0,10,1.601314
-35.0,10,1.602506
