#{"t_start": 1784595192.030111, "env_id": "None"}
r,l,t
-79.0,10,0.281309
-74.0,10,0.284038
-4.0,10,0.28768
-54.0,10,0.290479
67.0,10,0.293283
16.0,10,0.296055
22.0,10,0.298846
42.0,10,0.301618
-33.0,10,0.304393
-35.0,10,0.307159
53.0,10,0.30996
3.0,10,0.312784
21.0,10,0.315565
-68.0,10,0.318296
-47.0,10,0.321077
-140.0,10,0.32385
84.0,10,0.326607
-7.0,10,0.329424
-40.0,10,0.332229
-43.0,10,0.334992
-120.0,10,0.337753
18.0,10,0.340534
-104.0,10,0.343314
-131.0,10,0.346133
114.0,10,0.348885
-42.0,10,0.351685
-53.0,10,0.354435
-26.0,10,0.357205
-28.0,10,0.359988
14.0,10,0.362748
45.0,10,0.365501
-120.0,10,0.36825
14.0,10,0.371002
1.0,10,0.373758
59.0,10,0.376535
-104.0,10,0.379319
26.0,10,0.382107
-19.0,10,0.384865
-13.0,10,0.387632
-15.0,10,0.390384
2.0,10,0.393174
-74.0,10,0.395928
25.0,10,0.398681
4.0,10,0.401486
33.0,10,0.404283
-28.0,10,0.407037
66.0,10,0.409783
91.0,10,0.412614
44.0,10,0.415395
-66.0,10,0.418162
24.0,10,0.420898
-100.0,10,0.423693
40.0,10,0.427246
-24.0,10,0.430112
-21.0,10,0.432897
-32.0,10,0.435652
-22.0,10,0.4384
37.0,10,0.441153
-108.0,10,0.443897
-14.0,10,0.446743
-77.0,10,0.449515
-16.0,10,0.452298
-44.0,10,0.455058
-68.0,10,0.457803
52.0,10,0.460563
11.0,10,0.463337
-91.0,10,0.466093
2.0,10,0.468854
-17.0,10,0.471608
16.0,10,0.474361
56.0,10,0.477117
-49.0,10,0.479907
72.0,10,0.482679
66.0,10,0.485509
-202.0,10,0.48824
-4.0,10,0.491036
38.0,10,0.493809
-24.0,10,0.496561
-11.0,10,0.499318
-56.0,10,0.502072
-84.0,10,0.504809
-71.0,10,0.507592
24.0,10,0.510351
-31.0,10,0.513185
-14.0,10,0.515953
-2.0,10,0.51874
119.0,10,0.521672
-79.0,10,0.524426
78.0,10,0.527181
-54.0,10,0.529931
21.0,10,0.532651
-3.0,10,0.535432
-59.0,10,0.538169
6.0,10,0.540933
41.0,10,0.543706
-54.0,10,0.546503
56.0,10,0.549242
-27.0,10,0.552028
38.0,10,0.554807
-28.0,10,0.557595
-89.0,10,0.560361
-44.0,10,0.56309
5.0,10,0.566754
0.0,10,0.569568
-7.0,10,0.572346
5.0,10,0.575112
33.0,10,0.577862
-41.0,10,0.58067
16.0,10,0.583442
11.0,10,0.586183
-17.0,10,0.588983
19.0,10,0.591725
80.0,10,0.594483
-23.0,10,0.597246
32.0,10,0.599996
135.0,10,0.602731
80.0,10,0.605542
25.0,10,0.6083
-8.0,10,0.611044
82.0,10,0.613848
-30.0,10,0.616625
-106.0,10,0.619388
16.0,10,0.622117
-2.0,10,0.624857
21.0,10,0.627615
1.0,10,0.630358
-41.0,10,0.633082
15.0,10,0.636073
-71.0,10,0.638952
67.0,10,0.641802
-66.0,10,0.644566
-16.0,10,0.647392
72.0,10,0.650199
-68.0,10,0.653033
54.0,10,0.655836
56.0,10,0.658617
-9.0,10,0.661429
63.0,10,0.664226
-54.0,10,0.667014
172.0,10,0.669775
21.0,10,0.672673
114.0,10,0.675465
91.0,10,0.678273
49.0,10,0.68115
38.0,10,0.683893
-3.0,10,0.68666
-12.0,10,0.689458
114.0,10,0.692234
77.0,10,0.695022
-47.0,10,0.697789
-43.0,10,0.700556
38.0,10,0.703318
6.0,10,0.706988
-9.0,10,0.709826
-14.0,10,0.712692
107.0,10,0.715467
-100.0,10,0.718212
0.0,10,0.720985
-39.0,10,0.723786
-80.0,10,0.726526
-2.0,10,0.729291
98.0,10,0.732041
54.0,10,0.734814
39.0,10,0.737576
21.0,10,0.740321
89.0,10,0.74308
-32.0,10,0.745845
19.0,10,0.748582
42.0,10,0.751333
23.0,10,0.754057
-72.0,10,0.756765
0.0,10,0.759506
55.0,10,0.762262
1.0,10,0.764986
33.0,10,0.76774
-16.0,10,0.770495
94.0,10,0.773232
-10.0,10,0.775966
24.0,10,0.778698
6.0,10,0.78146
29.0,10,0.784213
-21.0,10,0.786959
-90.0,10,0.789675
-51.0,10,0.792413
19.0,10,0.795179
9.0,10,0.797945
54.0,10,0.800687
-44.0,10,0.803462
68.0,10,0.806232
0.0,10,0.808995
27.0,10,0.81175
-38.0,10,0.814495
38.0,10,0.817246
63.0,10,0.81999
-16.0,10,0.822778
-39.0,10,0.825562
77.0,10,0.82839
44.0,10,0.831162
96.0,10,0.833905
-4.0,10,0.836645
-89.0,10,0.839437
-54.0,10,0.842187
7.0,10,0.845661
12.0,10,0.848478
-10.0,10,0.851256
54.0,10,0.854035
19.0,10,0.856792
61.0,10,0.859576
-23.0,10,0.862336
49.0,10,0.865069
-26.0,10,0.867816
4.0,10,0.870622
-35.0,10,0.873377
21.0,10,0.876187
38.0,10,0.87897
114.0,10,0.881735
42.0,10,0.884507
121.0,10,0.887249
28.0,10,0.890002
38.0,10,0.892761
-14.0,10,0.895505
135.0,10,0.898266
108.0,10,0.901054
49.0,10,0.903823
-94.0,10,0.90659
-95.0,10,0.909332
-72.0,10,0.912175
51.0,10,0.914969
16.0,10,0.917717
18.0,10,0.920463
31.0,10,0.923233
-35.0,10,0.926019
70.0,10,0.928772
119.0,10,0.931523
16.0,10,0.934282
29.0,10,0.93703
-124.0,10,0.939811
41.0,10,0.942609
36.0,10,0.945385
-1.0,10,0.948156
7.0,10,0.950905
6.0,10,0.95366
62.0,10,0.956425
34.0,10,0.959208
-65.0,10,0.961981
26.0,10,0.964719
-39.0,10,0.967455
37.0,10,0.970192
28.0,10,0.972937
126.0,10,0.975704
15.0,10,0.978494
38.0,10,0.981313
35.0,10,0.984937
67.0,10,0.987778
61.0,10,0.990551
-107.0,10,0.993333
97.0,10,0.996439
6.0,10,0.999214
3.0,10,1.001985
37.0,10,1.004742
31.0,10,1.007542
84.0,10,1.010313
73.0,10,1.013129
-24.0,10,1.015912
-47.0,10,1.018662
-21.0,10,1.021436
-10.0,10,1.024229
84.0,10,1.026998
84.0,10,1.029777
142.0,10,1.032557
-2.0,10,1.035336
43.0,10,1.038088
93.0,10,1.040851
3.0,10,1.04361
44.0,10,1.046322
89.0,10,1.049065
177.0,10,1.051808
-62.0,10,1.054578
32.0,10,1.057304
40.0,10,1.060058
32.0,10,1.062815
-35.0,10,1.065574
-28.0,10,1.068347
76.0,10,1.071129
54.0,10,1.073872
-22.0,10,1.076628
97.0,10,1.079444
31.0,10,1.082181
-13.0,10,1.084925
54.0,10,1.087674
-69.0,10,1.090477
91.0,10,1.093217
63.0,10,1.095971
5.0,10,1.098735
23.0,10,1.101467
79.0,10,1.104206
135.0,10,1.106927
-82.0,10,1.109719
24.0,10,1.112497
14.0,10,1.115268
-1.0,10,1.118018
-7.0,10,1.1208
84.0,10,1.124398
74.0,10,1.127251
-22.0,10,1.130028
62.0,10,1.132788
-27.0,10,1.13555
2.0,10,1.138322
107.0,10,1.141091
31.0,10,1.143848
-1.0,10,1.146635
1.0,10,1.14938
67.0,10,1.152115
86.0,10,1.154848
-14.0,10,1.157749
119.0,10,1.160518
47.0,10,1.163263
101.0,10,1.166062
22.0,10,1.168854
-21.0,10,1.171614
0.0,10,1.17435
28.0,10,1.177103
35.0,10,1.179886
54.0,10,1.182635
67.0,10,1.185392
37.0,10,1.188139
67.0,10,1.1909
-9.0,10,1.193685
68.0,10,1.196436
84.0,10,1.199187
-35.0,10,1.201972
68.0,10,1.204725
44.0,10,1.207464
-2.0,10,1.210196
91.0,10,1.213018
31.0,10,1.215789
-30.0,10,1.218551
39.0,10,1.221305
58.0,10,1.224069
-9.0,10,1.226847
40.0,10,1.229607
51.0,10,1.232339
177.0,10,1.235106
68.0,10,1.237857
75.0,10,1.240603
96.0,10,1.243349
121.0,10,1.2461
36.0,10,1.24883
75.0,10,1.251613
33.0,10,1.254384
14.0,10,1.257112
40.0,10,1.259853
35.0,10,1.263462
-21.0,10,1.266296
11.0,10,1.269105
86.0,10,1.271875
49.0,10,1.274618
121.0,10,1.277369
97.0,10,1.280139
101.0,10,1.282905
-21.0,10,1.285672
73.0,10,1.288416
43.0,10,1.291165
87.0,10,1.293892
124.0,10,1.296626
103.0,10,1.299375
0.0,10,1.302094
13.0,10,1.304834
20.0,10,1.307591
28.0,10,1.310343
44.0,10,1.313127
-8.0,10,1.315881
31.0,10,1.31864
-9.0,10,1.321393
67.0,10,1.324147
-19.0,10,1.326901
119.0,10,1.329647
200.0,10,1.332438
-37.0,10,1.335212
107.0,10,1.337956
-50.0,10,1.34069
79.0,10,1.343443
-63.0,10,1.346253
26.0,10,1.349011
-7.0,10,1.351744
7.0,10,1.354491
9.0,10,1.357255
-33.0,10,1.360016
14.0,10,1.362752
54.0,10,1.365487
56.0,10,1.368243
24.0,10,1.370972
114.0,10,1.373726
33.0,10,1.376487
68.0,10,1.379293
119.0,10,1.382057
73.0,10,1.384808
84.0,10,1.387548
16.0,10,1.390296
94.0,10,1.393069
39.0,10,1.395816
23.0,10,1.398577
-2.0,10,1.402183
54.0,10,1.405002
-24.0,10,1.407786
-44.0,10,1.41053
-2.0,10,1.413299
79.0,10,1.416051
-19.0,10,1.418815
-116.0,10,1.42155
62.0,10,1.424317
45.0,10,1.42706
44.0,10,1.429818
42.0,10,1.432552
33.0,10,1.435299
63.0,10,1.438039
19.0,10,1.440789
21.0,10,1.443528
7.0,10,1.446306
40.0,10,1.44905
107.0,10,1.451796
71.0,10,1.454532
13.0,10,1.457266
31.0,10,1.460027
27.0,10,1.462768
61.0,10,1.465501
0.0,10,1.468246
11.0,10,1.470979
-29.0,10,1.473768
112.0,10,1.476512
59.0,10,1.479296
147.0,10,1.48207
26.0,10,1.484805
119.0,10,1.487601
147.0,10,1.49037
17.0,10,1.493193
-5.0,10,1.495967
69.0,10,1.498703
51.0,10,1.501446
84.0,10,1.504184
56.0,10,1.506936
79.0,10,1.509696
55.0,10,1.512497
61.0,10,1.515272
-21.0,10,1.517992
12.0,10,1.520722
23.0,10,1.523456
-1.0,10,1.526203
43.0,10,1.528981
17.0,10,1.531748
96.0,10,1.534506
61.0,10,1.537231
177.0,10,1.540886
10.0,10,1.543689
34.0,10,1.546513
-34.0,10,1.549283
75.0,10,1.552019
68.0,10,1.554765
89.0,10,1.557509
54.0,10,1.560259
-42.0,10,1.563018
-30.0,10,1.565771
86.0,10,1.568503
135.0,10,1.57127
36.0,10,1.574015
107.0,10,1.576764
-2.0,10,1.579544
100.0,10,1.582299
61.0,10,1.585037
-37.0,10,1.587801
101.0,10,1.590549
-82.0,10,1.593336
-7.0,10,1.596079
68.0,10,1.598828
65.0,10,1.601567
41.0,10,1.604291
119.0,10,1.60703
-2.0,10,1.609775
86.0,10,1.612569
59.0,10,1.61533
-6.0,10,1.618121
119.0,10,1.620857
68.0,10,1.623607
117.0,10,1.626396
-55.0,10,1.629173
119.0,10,1.631999
91.0,10,1.634767
-9.0,10,1.6375
68.0,10,1.640243
2.0,10,1.643024
6.0,10,1.645768
41.0,10,1.648525
40.0,10,1.651269
43.0,10,1.654019
21.0,10,1.656799
45.0,10,1.659616
-11.0,10,1.662386
46.0,10,1.665183
51.0,10,1.667943
70.0,10,1.670683
102.0,10,1.673449
21.0,10,1.676206
8.0,10,1.679924
59.0,10,1.682696
8.0,10,1.685431
36.0,10,1.688144
44.0,10,1.690911
91.0,10,1.69368
74.0,10,1.696435
-23.0,10,1.699209
119.0,10,1.701927
-83.0,10,1.704689
-18.0,10,1.707455
29.0,10,1.710178
137.0,10,1.712993
54.0,10,1.715742
7.0,10,1.718471
16.0,10,1.721213
91.0,10,1.723989
-3.0,10,1.726739
91.0,10,1.729477
47.0,10,1.732209
54.0,10,1.734949
96.0,10,1.737671
33.0,10,1.740412
63.0,10,1.743191
86.0,10,1.745921
13.0,10,1.748679
-9.0,10,1.751466
46.0,10,1.75419
84.0,10,1.756913
-30.0,10,1.759652
21.0,10,1.762404
80.0,10,1.765156
72.0,10,1.767904
-35.0,10,1.770654
112.0,10,1.773368
33.0,10,1.776097
-26.0,10,1.778867
-14.0,10,1.781608
-32.0,10,1.784365
46.0,10,1.787093
22.0,10,1.789855
54.0,10,1.792607
11.0,10,1.795341
6.0,10,1.798095
42.0,10,1.800838
112.0,10,1.803588
54.0,10,1.806322
26.0,10,1.809061
56.0,10,1.811809
177.0,10,1.814631
-13.0,10,1.818344
-50.0,10,1.821147
38.0,10,1.823897
56.0,10,1.826662
114.0,10,1.829401
-7.0,10,1.832162
-9.0,10,1.834906
69.0,10,1.837651
9.0,10,1.840397
-28.0,10,1.843138
-42.0,10,1.845931
-64.0,10,1.848714
107.0,10,1.851453
23.0,10,1.854248
56.0,10,1.856976
82.0,10,1.859717
31.0,10,1.862456
9.0,10,1.865209
96.0,10,1.867959
14.0,10,1.870686
4.0,10,1.873415
48.0,10,1.876156
33.0,10,1.8789
-30.0,10,1.881681
-17.0,10,1.884414
-14.0,10,1.887181
74.0,10,1.889927
147.0,10,1.892683
105.0,10,1.895414
121.0,10,1.898153
9.0,10,1.900885
8.0,10,1.903623
54.0,10,1.906369
107.0,10,1.909115
31.0,10,1.911887
56.0,10,1.914633
69.0,10,1.91743
142.0,10,1.920162
-17.0,10,1.922891
-32.0,10,1.925623
34.0,10,1.928361
96.0,10,1.931081
54.0,10,1.933801
-31.0,10,1.936544
-24.0,10,1.939276
53.0,10,1.942018
3.0,10,1.944751
87.0,10,1.947469
56.0,10,1.950196
14.0,10,1.952912
84.0,10,1.956199
59.0,10,1.958989
-21.0,10,1.961802
19.0,10,1.964573
96.0,10,1.967318
20.0,10,1.97015
-30.0,10,1.972968
-58.0,10,1.975716
51.0,10,1.978501
27.0,10,1.981244
35.0,10,1.983962
21.0,10,1.98682
-16.0,10,1.989565
69.0,10,1.992306
-14.0,10,1.995062
142.0,10,1.997789
37.0,10,2.000514
52.0,10,2.003243
72.0,10,2.005968
27.0,10,2.008699
6.0,10,2.011438
5.0,10,2.014246
53.0,10,2.016998
91.0,10,2.019759
67.0,10,2.022486
-8.0,10,2.025261
82.0,10,2.027999
33.0,10,2.030732
-54.0,10,2.033497
93.0,10,2.036227
56.0,10,2.038992
49.0,10,2.041755
36.0,10,2.044495
119.0,10,2.047324
10.0,10,2.050085
54.0,10,2.052823
52.0,10,2.055555
-27.0,10,2.058272
10.0,10,2.060995
54.0,10,2.063729
24.0,10,2.06648
63.0,10,2.069232
154.0,10,2.071991
99.0,10,2.074729
22.0,10,2.077446
64.0,10,2.080278
48.0,10,2.083027
34.0,10,2.08576
16.0,10,2.088515
25.0,10,2.091267
48.0,10,2.09494
68.0,10,2.097729
114.0,10,2.100542
23.0,10,2.103368
131.0,10,2.106175
147.0,10,2.108933
149.0,10,2.111709
17.0,10,2.114506
39.0,10,2.117277
41.0,10,2.120047
38.0,10,2.122776
31.0,10,2.125557
119.0,10,2.128303
114.0,10,2.131042
91.0,10,2.133835
-91.0,10,2.136571
40.0,10,2.139346
135.0,10,2.142099
42.0,10,2.144871
61.0,10,2.147688
45.0,10,2.150437
28.0,10,2.153189
38.0,10,2.155944
59.0,10,2.158714
119.0,10,2.161492
33.0,10,2.164227
29.0,10,2.166968
73.0,10,2.169684
147.0,10,2.172459
49.0,10,2.175214
-1.0,10,2.17795
27.0,10,2.180758
75.0,10,2.183495
73.0,10,2.18624
34.0,10,2.189005
80.0,10,2.191756
-20.0,10,2.194557
-47.0,10,2.197304
57.0,10,2.200035
51.0,10,2.202772
98.0,10,2.205512
49.0,10,2.208266
124.0,10,2.21097
16.0,10,2.213787
63.0,10,2.216533
31.0,10,2.219301
103.0,10,2.222044
60.0,10,2.224785
41.0,10,2.227564
33.0,10,2.230289
54.0,10,2.233863
-70.0,10,2.236671
69.0,10,2.239463
51.0,10,2.242227
32.0,10,2.244952
103.0,10,2.247772
-18.0,10,2.250498
-42.0,10,2.253228
110.0,10,2.255971
57.0,10,2.25874
-4.0,10,2.261489
-52.0,10,2.264234
72.0,10,2.266981
110.0,10,2.26975
147.0,10,2.272517
74.0,10,2.275261
79.0,10,2.278013
132.0,10,2.280803
54.0,10,2.283565
68.0,10,2.286312
72.0,10,2.289032
47.0,10,2.291783
55.0,10,2.294542
42.0,10,2.297319
135.0,10,2.300064
119.0,10,2.302793
75.0,10,2.305529
80.0,10,2.308282
0.0,10,2.311017
40.0,10,2.313802
24.0,10,2.316566
74.0,10,2.319313
9.0,10,2.322086
112.0,10,2.32485
165.0,10,2.327621
-2.0,10,2.330351
1.0,10,2.33309
36.0,10,2.335792
-37.0,10,2.338508
-48.0,10,2.341267
42.0,10,2.344017
33.0,10,2.346821
147.0,10,2.349591
61.0,10,2.352319
86.0,10,2.35506
26.0,10,2.357793
-53.0,10,2.360581
49.0,10,2.363334
89.0,10,2.366099
51.0,10,2.368842
6.0,10,2.372505
74.0,10,2.375321
8.0,10,2.378064
86.0,10,2.380867
149.0,10,2.3836
86.0,10,2.38634
54.0,10,2.389069
-19.0,10,2.391816
-24.0,10,2.394571
77.0,10,2.397346
89.0,10,2.400094
-51.0,10,2.402838
65.0,10,2.405584
76.0,10,2.408354
-66.0,10,2.411093
73.0,10,2.413878
82.0,10,2.416623
135.0,10,2.419335
-27.0,10,2.422112
76.0,10,2.42487
30.0,10,2.427666
57.0,10,2.43041
79.0,10,2.433135
0.0,10,2.435855
66.0,10,2.438586
10.0,10,2.441356
89.0,10,2.444071
70.0,10,2.446915
49.0,10,2.449657
32.0,10,2.452392
15.0,10,2.45513
91.0,10,2.45785
33.0,10,2.460562
86.0,10,2.463323
98.0,10,2.466058
51.0,10,2.46882
75.0,10,2.47157
54.0,10,2.474304
31.0,10,2.477047
85.0,10,2.479803
114.0,10,2.482559
80.0,10,2.485263
10.0,10,2.487975
68.0,10,2.490704
28.0,10,2.493468
142.0,10,2.496215
70.0,10,2.49893
68.0,10,2.501651
29.0,10,2.504414
46.0,10,2.507235
63.0,10,2.510862
84.0,10,2.51372
2.0,10,2.516491
63.0,10,2.519272
51.0,10,2.522028
73.0,10,2.524796
91.0,10,2.527549
24.0,10,2.530297
119.0,10,2.533063
5.0,10,2.535804
58.0,10,2.538529
38.0,10,2.541265
91.0,10,2.54402
56.0,10,2.546816
109.0,10,2.549549
86.0,10,2.552312
21.0,10,2.555043
23.0,10,2.55781
101.0,10,2.56056
-3.0,10,2.563296
26.0,10,2.566018
-58.0,10,2.568746
17.0,10,2.571512
56.0,10,2.574267
51.0,10,2.577017
114.0,10,2.579838
16.0,10,2.582581
-4.0,10,2.585315
73.0,10,2.588043
-39.0,10,2.590777
147.0,10,2.593533
33.0,10,2.596283
59.0,10,2.599015
80.0,10,2.601733
47.0,10,2.604471
36.0,10,2.607218
98.0,10,2.609982
112.0,10,2.612801
72.0,10,2.615537
79.0,10,2.618293
-45.0,10,2.621064
26.0,10,2.623795
52.0,10,2.626545
-3.0,10,2.629277
102.0,10,2.63199
41.0,10,2.634753
96.0,10,2.637504
39.0,10,2.640241
6.0,10,2.643023
-23.0,10,2.645799
-18.0,10,2.649402
73.0,10,2.652228
107.0,10,2.655006
74.0,10,2.657774
-44.0,10,2.660544
-28.0,10,2.663315
75.0,10,2.666117
116.0,10,2.668863
28.0,10,2.671613
63.0,10,2.674387
102.0,10,2.677119
86.0,10,2.679911
96.0,10,2.682676
124.0,10,2.685443
-35.0,10,2.688194
-9.0,10,2.69096
120.0,10,2.693716
91.0,10,2.696464
12.0,10,2.699229
17.0,10,2.701982
31.0,10,2.704721
19.0,10,2.707483
89.0,10,2.710253
58.0,10,2.713046
96.0,10,2.715805
69.0,10,2.718548
149.0,10,2.721277
54.0,10,2.724013
46.0,10,2.72677
14.0,10,2.72949
56.0,10,2.732238
-24.0,10,2.734963
61.0,10,2.737711
14.0,10,2.740447
68.0,10,2.743174
77.0,10,2.745981
-21.0,10,2.748706
42.0,10,2.751449
64.0,10,2.754191
91.0,10,2.756915
60.0,10,2.759703
24.0,10,2.762455
77.0,10,2.765214
94.0,10,2.76796
17.0,10,2.770705
23.0,10,2.773452
51.0,10,2.776201
-14.0,10,2.778976
39.0,10,2.781771
68.0,10,2.784512
1.0,10,2.788169
-2.0,10,2.790982
104.0,10,2.793775
56.0,10,2.796516
40.0,10,2.799258
79.0,10,2.802018
11.0,10,2.804811
38.0,10,2.807541
-74.0,10,2.81028
51.0,10,2.813057
86.0,10,2.815849
91.0,10,2.818607
58.0,10,2.821358
114.0,10,2.824111
56.0,10,2.826912
-64.0,10,2.829665
46.0,10,2.832432
114.0,10,2.835166
84.0,10,2.837905
96.0,10,2.840639
23.0,10,2.843393
32.0,10,2.846137
5.0,10,2.848904
41.0,10,2.851644
-49.0,10,2.854377
107.0,10,2.857129
84.0,10,2.859919
54.0,10,2.862653
46.0,10,2.865392
86.0,10,2.868136
19.0,10,2.870891
-23.0,10,2.87363
12.0,10,2.876394
23.0,10,2.879157
-2.0,10,2.881955
17.0,10,2.884679
47.0,10,2.887383
77.0,10,2.890134
68.0,10,2.892914
131.0,10,2.895715
53.0,10,2.898471
91.0,10,2.901211
112.0,10,2.903956
64.0,10,2.906669
49.0,10,2.909376
62.0,10,2.912153
6.0,10,2.914943
50.0,10,2.917708
10.0,10,2.920488
-26.0,10,2.923209
49.0,10,2.926898
124.0,10,2.929706
-17.0,10,2.932486
19.0,10,2.935234
40.0,10,2.938005
124.0,10,2.940772
49.0,10,2.943546
17.0,10,2.946312
91.0,10,2.949041
68.0,10,2.951768
65.0,10,2.954511
26.0,10,2.957283
74.0,10,2.960036
-32.0,10,2.962784
24.0,10,2.965544
126.0,10,2.968288
51.0,10,2.971042
73.0,10,2.973772
84.0,10,2.976547
51.0,10,2.979307
107.0,10,2.982064
36.0,10,2.984806
86.0,10,2.987561
21.0,10,2.990305
44.0,10,2.993076
-12.0,10,2.995819
93.0,10,2.998576
94.0,10,3.001312
61.0,10,3.004048
58.0,10,3.006774
-2.0,10,3.009488
33.0,10,3.012248
16.0,10,3.014984
112.0,10,3.017717
36.0,10,3.020464
96.0,10,3.023241
16.0,10,3.026048
33.0,10,3.028793
77.0,10,3.03156
-42.0,10,3.034313
-20.0,10,3.037047
48.0,10,3.039777
-24.0,10,3.042536
56.0,10,3.045269
114.0,10,3.047998
21.0,10,3.05074
94.0,10,3.053505
57.0,10,3.056256
33.0,10,3.058991
-71.0,10,3.061721
47.0,10,3.06537
36.0,10,3.068156
33.0,10,3.070928
28.0,10,3.073706
22.0,10,3.076449
30.0,10,3.079209
-26.0,10,3.081983
105.0,10,3.084717
0.0,10,3.087455
124.0,10,3.090223
98.0,10,3.093011
112.0,10,3.095785
154.0,10,3.098546
28.0,10,3.10129
13.0,10,3.104041
149.0,10,3.106793
67.0,10,3.109535
3.0,10,3.112276
99.0,10,3.115027
47.0,10,3.117762
-27.0,10,3.120484
1.0,10,3.123249
56.0,10,3.12602
126.0,10,3.128769
72.0,10,3.131513
58.0,10,3.134238
-33.0,10,3.137
73.0,10,3.139713
21.0,10,3.142456
64.0,10,3.14521
-46.0,10,3.148014
12.0,10,3.150772
61.0,10,3.153541
154.0,10,3.156334
11.0,10,3.159078
67.0,10,3.161829
24.0,10,3.164585
79.0,10,3.167344
103.0,10,3.170075
34.0,10,3.172818
61.0,10,3.175533
87.0,10,3.178287
112.0,10,3.181074
43.0,10,3.183824
-1.0,10,3.186559
54.0,10,3.189276
112.0,10,3.192041
56.0,10,3.194818
49.0,10,3.197556
11.0,10,3.200341
147.0,10,3.204058
42.0,10,3.206857
-17.0,10,3.209581
172.0,10,3.212333
-11.0,10,3.215099
58.0,10,3.217873
31.0,10,3.22065
147.0,10,3.223393
69.0,10,3.226141
89.0,10,3.228902
102.0,10,3.231654
26.0,10,3.234381
79.0,10,3.237122
112.0,10,3.239893
40.0,10,3.242635
64.0,10,3.245365
31.0,10,3.248093
49.0,10,3.250861
65.0,10,3.253591
112.0,10,3.256352
93.0,10,3.259072
81.0,10,3.261847
102.0,10,3.26458
-79.0,10,3.267293
121.0,10,3.270039
77.0,10,3.272806
78.0,10,3.275543
177.0,10,3.278278
-12.0,10,3.281106
96.0,10,3.283871
-43.0,10,3.286656
0.0,10,3.289347
99.0,10,3.292067
61.0,10,3.294816
96.0,10,3.297572
119.0,10,3.300316
58.0,10,3.303082
96.0,10,3.30581
77.0,10,3.308554
24.0,10,3.311293
-9.0,10,3.314116
102.0,10,3.316857
-23.0,10,3.319637
74.0,10,3.322368
-7.0,10,3.325076
177.0,10,3.327839
34.0,10,3.330592
63.0,10,3.333349
19.0,10,3.336089
114.0,10,3.338843
121.0,10,3.342487
33.0,10,3.345271
50.0,10,3.348128
32.0,10,3.350973
73.0,10,3.353745
77.0,10,3.356536
40.0,10,3.359285
72.0,10,3.362065
0.0,10,3.364821
63.0,10,3.367589
63.0,10,3.370345
25.0,10,3.373128
126.0,10,3.375868
-5.0,10,3.378644
-49.0,10,3.381398
91.0,10,3.384153
112.0,10,3.386899
165.0,10,3.389624
61.0,10,3.3924
43.0,10,3.395174
103.0,10,3.397942
33.0,10,3.400668
12.0,10,3.403412
37.0,10,3.406175
172.0,10,3.408919
15.0,10,3.411672
75.0,10,3.414474
114.0,10,3.417226
112.0,10,3.419995
114.0,10,3.422741
-21.0,10,3.425503
177.0,10,3.428257
66.0,10,3.430982
92.0,10,3.433756
38.0,10,3.436519
