#{"t_start": 1784595293.677671, "env_id": "None"}
r,l,t
-14.0,10,0.743543
-62.0,10,0.746275
-26.0,10,0.749007
-3.0,10,0.751754
13.0,10,0.754518
-63.0,10,0.757227
0.0,10,0.759965
-88.0,10,0.762671
46.0,10,0.765374
-76.0,10,0.768088
1.0,10,0.770807
11.0,10,0.77351
-34.0,10,0.776249
-12.0,10,0.778962
-39.0,10,0.781666
10.0,10,0.784369
61.0,10,0.787141
-66.0,10,0.789875
23.0,10,0.792604
-48.0,10,0.795348
40.0,10,0.798057
31.0,10,0.800774
16.0,10,0.803476
-15.0,10,0.80618
124.0,10,0.808883
-44.0,10,0.811593
-2.0,10,0.814271
-107.0,10,0.816956
-42.0,10,0.819663
49.0,10,0.822353
-9.0,10,0.825084
-138.0,10,0.828395
49.0,10,0.831155
-40.0,10,0.833925
3.0,10,0.836688
-101.0,10,0.839434
89.0,10,0.842139
-47.0,10,0.844867
26.0,10,0.847602
7.0,10,0.85038
27.0,10,0.853102
-6.0,10,0.855839
7.0,10,0.858566
28.0,10,0.861278
-89.0,10,0.863979
-40.0,10,0.866711
49.0,10,0.869442
19.0,10,0.872142
-27.0,10,0.874876
72.0,10,0.877614
81.0,10,0.880349
63.0,10,0.883055
-20.0,10,0.88577
73.0,10,0.888503
-115.0,10,0.891218
19.0,10,0.893951
58.0,10,0.896636
-50.0,10,0.899335
19.0,10,0.902038
84.0,10,0.904795
-24.0,10,0.907525
21.0,10,0.910273
-7.0,10,0.913018
-45.0,10,0.915778
-60.0,10,0.918496
-36.0,10,0.921206
-19.0,10,0.923915
-36.0,10,0.926601
-25.0,10,0.929294
-27.0,10,0.932024
-71.0,10,0.934809
-66.0,10,0.937533
-27.0,10,0.940253
-49.0,10,0.942986
86.0,10,0.945752
-47.0,10,0.948505
89.0,10,0.951206
38.0,10,0.953926
-37.0,10,0.956641
-102.0,10,0.959345
-44.0,10,0.962069
-60.0,10,0.965671
-16.0,10,0.968407
-2.0,10,0.971167
12.0,10,0.973892
63.0,10,0.976619
28.0,10,0.979339
-75.0,10,0.982097
-2.0,10,0.984849
-14.0,10,0.987574
-49.0,10,0.990304
74.0,10,0.992991
-72.0,10,0.995683
68.0,10,0.998406
5.0,10,1.001137
56.0,10,1.003857
-19.0,10,1.006554
-4.0,10,1.009256
-27.0,10,1.011984
-75.0,10,1.014719
67.0,10,1.017439
-76.0,10,1.02016
16.0,10,1.02288
91.0,10,1.025642
-42.0,10,1.028353
-49.0,10,1.031032
14.0,10,1.0338
20.0,10,1.036532
10.0,10,1.039252
31.0,10,1.041953
7.0,10,1.044695
-105.0,10,1.047469
0.0,10,1.050171
35.0,10,1.05289
19.0,10,1.055606
16.0,10,1.058311
-59.0,10,1.061034
-39.0,10,1.063748
40.0,10,1.066513
-4.0,10,1.069267
11.0,10,1.071982
-27.0,10,1.074695
-22.0,10,1.077394
5.0,10,1.080143
57.0,10,1.082857
-70.0,10,1.085564
38.0,10,1.088308
-26.0,10,1.091011
149.0,10,1.093739
14.0,10,1.096449
-10.0,10,1.099163
0.0,10,1.102721
-28.0,10,1.105521
-61.0,10,1.108249
21.0,10,1.111011
117.0,10,1.113738
75.0,10,1.116459
42.0,10,1.119167
8.0,10,1.121898
-109.0,10,1.124631
-44.0,10,1.127357
9.0,10,1.130046
34.0,10,1.132813
-3.0,10,1.135533
14.0,10,1.138318
26.0,10,1.141031
63.0,10,1.143763
10.0,10,1.146501
21.0,10,1.149194
12.0,10,1.151955
-77.0,10,1.154692
40.0,10,1.157413
-3.0,10,1.160134
97.0,10,1.162821
-118.0,10,1.165597
3.0,10,1.168402
29.0,10,1.171135
25.0,10,1.173852
63.0,10,1.176593
72.0,10,1.179359
-3.0,10,1.182057
-8.0,10,1.184777
-2.0,10,1.187522
-14.0,10,1.190223
24.0,10,1.192946
17.0,10,1.195643
-107.0,10,1.198356
17.0,10,1.201123
23.0,10,1.20383
51.0,10,1.206538
33.0,10,1.209292
9.0,10,1.212013
-34.0,10,1.214722
-22.0,10,1.217453
4.0,10,1.220153
24.0,10,1.222844
-62.0,10,1.225567
45.0,10,1.228266
31.0,10,1.23097
29.0,10,1.233759
-133.0,10,1.236479
-72.0,10,1.240117
59.0,10,1.24294
43.0,10,1.245703
49.0,10,1.24851
20.0,10,1.251286
73.0,10,1.254034
36.0,10,1.256767
38.0,10,1.259501
27.0,10,1.262234
6.0,10,1.264956
-9.0,10,1.267673
18.0,10,1.270381
-15.0,10,1.273116
-48.0,10,1.275838
79.0,10,1.278554
35.0,10,1.281258
56.0,10,1.283993
71.0,10,1.286697
-31.0,10,1.289397
-56.0,10,1.292107
51.0,10,1.294869
0.0,10,1.297575
62.0,10,1.300354
71.0,10,1.303075
-17.0,10,1.305776
-32.0,10,1.308473
14.0,10,1.311218
33.0,10,1.313966
56.0,10,1.316665
33.0,10,1.319367
-31.0,10,1.322082
-86.0,10,1.32481
112.0,10,1.327527
-44.0,10,1.330251
-36.0,10,1.332974
56.0,10,1.335676
14.0,10,1.338405
-21.0,10,1.341124
62.0,10,1.343836
73.0,10,1.346544
29.0,10,1.349271
-36.0,10,1.35198
5.0,10,1.354689
31.0,10,1.357407
-7.0,10,1.360139
-14.0,10,1.362854
44.0,10,1.365612
-19.0,10,1.368373
21.0,10,1.371114
26.0,10,1.373847
-85.0,10,1.377487
33.0,10,1.380278
81.0,10,1.382993
10.0,10,1.3857
39.0,10,1.388427
68.0,10,1.391134
16.0,10,1.393834
-60.0,10,1.396519
49.0,10,1.399214
73.0,10,1.401915
-15.0,10,1.404674
68.0,10,1.407369
-10.0,10,1.410101
26.0,10,1.41284
44.0,10,1.415557
91.0,10,1.418251
-5.0,10,1.420951
43.0,10,1.423655
-24.0,10,1.426414
51.0,10,1.429099
-9.0,10,1.431802
50.0,10,1.434565
131.0,10,1.437282
30.0,10,1.439981
52.0,10,1.442729
-27.0,10,1.44547
38.0,10,1.448202
15.0,10,1.450915
-15.0,10,1.453609
-14.0,10,1.456329
24.0,10,1.459034
96.0,10,1.461767
-2.0,10,1.464494
78.0,10,1.467284
-26.0,10,1.470029
54.0,10,1.472767
17.0,10,1.475483
32.0,10,1.4782
84.0,10,1.480927
-20.0,10,1.483653
-53.0,10,1.486363
-32.0,10,1.489055
-21.0,10,1.491787
-19.0,10,1.494507
41.0,10,1.497219
5.0,10,1.49999
-39.0,10,1.50272
49.0,10,1.505415
21.0,10,1.50813
61.0,10,1.510835
21.0,10,1.514405
-19.0,10,1.517207
6.0,10,1.519948
-15.0,10,1.522724
11.0,10,1.525462
121.0,10,1.528171
-1.0,10,1.530882
98.0,10,1.533692
91.0,10,1.536407
4.0,10,1.539138
-20.0,10,1.541848
22.0,10,1.544541
-44.0,10,1.547276
70.0,10,1.549985
101.0,10,1.552717
33.0,10,1.555459
44.0,10,1.558163
26.0,10,1.560872
147.0,10,1.563562
-32.0,10,1.566285
-167.0,10,1.568961
-7.0,10,1.571681
107.0,10,1.574407
-113.0,10,1.577114
47.0,10,1.579827
58.0,10,1.58253
65.0,10,1.58524
31.0,10,1.587935
119.0,10,1.590643
31.0,10,1.59336
51.0,10,1.596074
-2.0,10,1.598815
22.0,10,1.601567
-66.0,10,1.604273
86.0,10,1.606979
21.0,10,1.609657
-29.0,10,1.612341
-18.0,10,1.615024
103.0,10,1.617757
45.0,10,1.620548
-44.0,10,1.623275
-32.0,10,1.625994
-81.0,10,1.628708
81.0,10,1.631421
10.0,10,1.634211
80.0,10,1.636922
91.0,10,1.639657
5.0,10,1.642365
87.0,10,1.645081
73.0,10,1.647826
68.0,10,1.6514
63.0,10,1.654152
28.0,10,1.656881
68.0,10,1.6596
68.0,10,1.662301
26.0,10,1.665031
142.0,10,1.667815
27.0,10,1.670527
27.0,10,1.673262
19.0,10,1.675983
38.0,10,1.678699
44.0,10,1.681405
38.0,10,1.684093
-23.0,10,1.686838
-72.0,10,1.689548
56.0,10,1.692243
38.0,10,1.69495
-25.0,10,1.697669
96.0,10,1.700433
-60.0,10,1.703155
63.0,10,1.705876
-2.0,10,1.708623
79.0,10,1.711373
-36.0,10,1.714136
-57.0,10,1.716851
-88.0,10,1.719576
-9.0,10,1.722313
40.0,10,1.725053
29.0,10,1.727757
-62.0,10,1.730511
79.0,10,1.733312
39.0,10,1.736037
-9.0,10,1.738723
85.0,10,1.741443
-15.0,10,1.744143
-25.0,10,1.746883
10.0,10,1.749592
58.0,10,1.752355
-37.0,10,1.755081
31.0,10,1.757802
8.0,10,1.760498
86.0,10,1.763208
34.0,10,1.766003
36.0,10,1.768733
51.0,10,1.771464
39.0,10,1.774169
56.0,10,1.776859
-101.0,10,1.77958
5.0,10,1.782276
-2.0,10,1.784997
13.0,10,1.788559
45.0,10,1.7913
10.0,10,1.794057
5.0,10,1.79679
77.0,10,1.799553
96.0,10,1.802272
16.0,10,1.804982
-15.0,10,1.807693
-111.0,10,1.810411
35.0,10,1.813162
24.0,10,1.815952
3.0,10,1.818644
43.0,10,1.821347
33.0,10,1.824075
124.0,10,1.826834
85.0,10,1.829531
-167.0,10,1.832316
131.0,10,1.835035
75.0,10,1.837745
5.0,10,1.840458
74.0,10,1.843177
126.0,10,1.84589
-40.0,10,1.848628
66.0,10,1.85135
91.0,10,1.854049
47.0,10,1.856751
47.0,10,1.859462
50.0,10,1.862158
38.0,10,1.864882
64.0,10,1.867602
80.0,10,1.870338
89.0,10,1.873036
98.0,10,1.875736
3.0,10,1.878432
-8.0,10,1.881144
-19.0,10,1.883856
149.0,10,1.886557
96.0,10,1.889265
-10.0,10,1.891965
-34.0,10,1.894654
-7.0,10,1.897338
200.0,10,1.900041
50.0,10,1.90272
-8.0,10,1.905416
21.0,10,1.908084
33.0,10,1.910781
14.0,10,1.913481
44.0,10,1.916177
103.0,10,1.91888
24.0,10,1.92158
4.0,10,1.924842
62.0,10,1.927612
71.0,10,1.930356
8.0,10,1.933079
59.0,10,1.935787
23.0,10,1.938506
57.0,10,1.941204
116.0,10,1.943913
56.0,10,1.946603
1.0,10,1.949288
-11.0,10,1.952017
-23.0,10,1.954727
119.0,10,1.957448
5.0,10,1.960157
94.0,10,1.962876
126.0,10,1.965592
149.0,10,1.968297
72.0,10,1.971016
68.0,10,1.973735
-7.0,10,1.976455
64.0,10,1.979201
84.0,10,1.981907
68.0,10,1.984596
33.0,10,1.987311
-132.0,10,1.990031
-9.0,10,1.992728
125.0,10,1.995426
56.0,10,1.998122
-102.0,10,2.00082
3.0,10,2.003524
-16.0,10,2.006236
36.0,10,2.008932
86.0,10,2.011625
68.0,10,2.014307
108.0,10,2.017003
67.0,10,2.019705
48.0,10,2.022426
82.0,10,2.025135
101.0,10,2.027856
3.0,10,2.030579
56.0,10,2.033386
51.0,10,2.036103
-25.0,10,2.038813
103.0,10,2.041548
-6.0,10,2.044246
21.0,10,2.046977
-58.0,10,2.04969
-55.0,10,2.0524
46.0,10,2.055159
-34.0,10,2.057871
-6.0,10,2.061423
119.0,10,2.064172
36.0,10,2.066946
-13.0,10,2.069669
22.0,10,2.072379
-70.0,10,2.075124
73.0,10,2.077858
79.0,10,2.080603
119.0,10,2.083339
19.0,10,2.086118
9.0,10,2.088843
119.0,10,2.091611
54.0,10,2.094342
-141.0,10,2.097061
64.0,10,2.099836
3.0,10,2.102549
94.0,10,2.105275
56.0,10,2.108007
121.0,10,2.110743
112.0,10,2.113458
58.0,10,2.116186
-29.0,10,2.118954
119.0,10,2.121656
-24.0,10,2.124391
4.0,10,2.127116
71.0,10,2.129829
-167.0,10,2.132643
45.0,10,2.135376
101.0,10,2.138107
-2.0,10,2.140851
86.0,10,2.143577
28.0,10,2.146288
31.0,10,2.148989
72.0,10,2.151887
38.0,10,2.154963
66.0,10,2.157901
47.0,10,2.16084
81.0,10,2.163845
21.0,10,2.166906
-2.0,10,2.169857
10.0,10,2.172948
34.0,10,2.176035
62.0,10,2.179126
100.0,10,2.182212
-37.0,10,2.185173
-50.0,10,2.188055
49.0,10,2.191043
-46.0,10,2.193946
-27.0,10,2.19688
-30.0,10,2.199907
54.0,10,2.203973
-59.0,10,2.206974
17.0,10,2.209993
10.0,10,2.212959
40.0,10,2.2161
74.0,10,2.219094
44.0,10,2.22215
94.0,10,2.225122
78.0,10,2.228108
36.0,10,2.231063
8.0,10,2.234103
114.0,10,2.237202
84.0,10,2.240121
6.0,10,2.243037
54.0,10,2.246125
84.0,10,2.24924
2.0,10,2.25217
18.0,10,2.255059
89.0,10,2.257916
45.0,10,2.260912
73.0,10,2.263794
103.0,10,2.266618
1.0,10,2.269439
-42.0,10,2.272439
40.0,10,2.275386
19.0,10,2.278304
32.0,10,2.281131
43.0,10,2.283957
61.0,10,2.286715
28.0,10,2.289557
24.0,10,2.292328
-21.0,10,2.295078
-47.0,10,2.297831
44.0,10,2.300609
26.0,10,2.303364
63.0,10,2.306134
74.0,10,2.308875
28.0,10,2.311671
6.0,10,2.314486
54.0,10,2.317231
-31.0,10,2.320018
33.0,10,2.322774
89.0,10,2.325522
36.0,10,2.328271
-10.0,10,2.331015
-50.0,10,2.333741
57.0,10,2.336479
89.0,10,2.339219
91.0,10,2.341932
55.0,10,2.344708
-99.0,10,2.348483
108.0,10,2.351251
124.0,10,2.35408
61.0,10,2.356886
66.0,10,2.359676
73.0,10,2.362473
94.0,10,2.365226
59.0,10,2.36801
-10.0,10,2.37075
59.0,10,2.373511
-14.0,10,2.37624
-4.0,10,2.379012
40.0,10,2.381775
71.0,10,2.384513
-35.0,10,2.387251
112.0,10,2.389979
-65.0,10,2.392712
154.0,10,2.395417
119.0,10,2.398133
79.0,10,2.400905
-28.0,10,2.403671
41.0,10,2.406371
