#{"t_start": 1784595307.4809768, "env_id": "None"}
r,l,t
0.0,10,0.869443
6.0,10,0.871467
-9.0,10,0.873479
-14.0,10,0.875498
-7.0,10,0.877535
-14.0,10,0.879535
-89.0,10,0.881539
-124.0,10,0.883553
37.0,10,0.885559
-12.0,10,0.887558
-2.0,10,0.889578
-82.0,10,0.891572
-71.0,10,0.893552
-12.0,10,0.895579
-63.0,10,0.897589
42.0,10,0.899603
-26.0,10,0.901624
-89.0,10,0.903631
-49.0,10,0.905622
9.0,10,0.90763
34.0,10,0.909668
79.0,10,0.911668
-84.0,10,0.913699
-63.0,10,0.915719
-105.0,10,0.91773
-33.0,10,0.919726
-38.0,10,0.921711
-54.0,10,0.923717
-71.0,10,0.925738
-72.0,10,0.927722
-49.0,10,0.929813
-19.0,10,0.931813
-55.0,10,0.933846
26.0,10,0.9359
-84.0,10,0.937898
79.0,10,0.939918
-17.0,10,0.941936
44.0,10,0.943969
44.0,10,0.945979
33.0,10,0.947983
-35.0,10,0.94999
-45.0,10,0.952001
-142.0,10,0.953994
7.0,10,0.955998
-47.0,10,0.958005
-16.0,10,0.960021
-54.0,10,0.962044
51.0,10,0.964068
28.0,10,0.96612
-14.0,10,0.96812
-10.0,10,0.970103
-7.0,10,0.972101
-47.0,10,0.974111
-26.0,10,0.976098
-48.0,10,0.978137
16.0,10,0.980161
10.0,10,0.982173
107.0,10,0.984192
14.0,10,0.9862
-21.0,10,0.988213
2.0,10,0.990227
11.0,10,0.992248
-24.0,10,0.99425
9.0,10,0.996311
49.0,10,0.998319
-32.0,10,1.000323
-35.0,10,1.002318
84.0,10,1.004326
-96.0,10,1.006325
-20.0,10,1.008333
-41.0,10,1.010359
53.0,10,1.012367
-19.0,10,1.01438
-94.0,10,1.017265
86.0,10,1.019328
-42.0,10,1.021421
0.0,10,1.023471
-21.0,10,1.025496
-82.0,10,1.027526
-30.0,10,1.029606
-14.0,10,1.031636
-47.0,10,1.033655
9.0,10,1.035666
-31.0,10,1.037681
-94.0,10,1.039721
-73.0,10,1.041733
-30.0,10,1.043744
2.0,10,1.045728
5.0,10,1.047741
-40.0,10,1.049741
9.0,10,1.051742
-37.0,10,1.053746
-14.0,10,1.055747
-21.0,10,1.057796
-54.0,10,1.059802
-26.0,10,1.061814
44.0,10,1.063871
-61.0,10,1.065876
-24.0,10,1.067875
-40.0,10,1.069922
-109.0,10,1.07194
-31.0,10,1.073945
-49.0,10,1.075954
-66.0,10,1.077964
12.0,10,1.07999
69.0,10,1.081988
51.0,10,1.084012
-70.0,10,1.08601
0.0,10,1.088007
21.0,10,1.090001
-25.0,10,1.09201
67.0,10,1.094028
-19.0,10,1.09606
-24.0,10,1.098066
-37.0,10,1.100072
-28.0,10,1.102073
-21.0,10,1.104096
-30.0,10,1.106138
16.0,10,1.10817
-35.0,10,1.11019
-18.0,10,1.112207
-25.0,10,1.114207
79.0,10,1.11621
-49.0,10,1.118204
-75.0,10,1.120186
-115.0,10,1.122225
14.0,10,1.124226
-37.0,10,1.126224
-14.0,10,1.128204
84.0,10,1.130277
-37.0,10,1.132292
63.0,10,1.134308
-67.0,10,1.136311
-14.0,10,1.138294
45.0,10,1.140282
-112.0,10,1.142289
-49.0,10,1.144338
-84.0,10,1.146391
-74.0,10,1.148417
15.0,10,1.150423
-49.0,10,1.152433
-9.0,10,1.154444
28.0,10,1.156462
28.0,10,1.158477
-37.0,10,1.160469
-21.0,10,1.162466
-63.0,10,1.164498
28.0,10,1.166527
-21.0,10,1.168526
-20.0,10,1.17051
-58.0,10,1.172522
74.0,10,1.174522
2.0,10,1.176532
26.0,10,1.178516
-101.0,10,1.180507
-24.0,10,1.182499
91.0,10,1.184498
-43.0,10,1.186514
-45.0,10,1.188542
44.0,10,1.190549
-59.0,10,1.192539
-56.0,10,1.194526
14.0,10,1.196603
74.0,10,1.198611
-98.0,10,1.200628
-25.0,10,1.20263
-68.0,10,1.204642
-23.0,10,1.206631
-7.0,10,1.208633
-2.0,10,1.210636
-7.0,10,1.212627
-33.0,10,1.21462
23.0,10,1.216616
73.0,10,1.219526
60.0,10,1.221593
72.0,10,1.22365
74.0,10,1.225683
33.0,10,1.227702
-70.0,10,1.22975
84.0,10,1.231788
103.0,10,1.233803
-61.0,10,1.235801
-87.0,10,1.237806
-33.0,10,1.239808
-42.0,10,1.241805
-23.0,10,1.243854
-70.0,10,1.245902
-14.0,10,1.247912
5.0,10,1.249936
3.0,10,1.251952
-26.0,10,1.253969
-7.0,10,1.25598
64.0,10,1.257995
-14.0,10,1.260001
35.0,10,1.261989
-51.0,10,1.263986
56.0,10,1.265994
28.0,10,1.267994
-72.0,10,1.270001
-73.0,10,1.272043
0.0,10,1.274048
-61.0,10,1.276045
35.0,10,1.278145
38.0,10,1.280142
84.0,10,1.282139
51.0,10,1.284134
-14.0,10,1.286126
-119.0,10,1.288126
-120.0,10,1.290113
-114.0,10,1.292107
-30.0,10,1.294091
28.0,10,1.296096
-49.0,10,1.298095
-58.0,10,1.300083
21.0,10,1.302089
-28.0,10,1.304076
-61.0,10,1.306056
-14.0,10,1.308055
-30.0,10,1.310032
56.0,10,1.312016
-84.0,10,1.313988
16.0,10,1.315961
26.0,10,1.317984
-2.0,10,1.31998
9.0,10,1.321976
39.0,10,1.323971
-14.0,10,1.325979
-19.0,10,1.327963
-55.0,10,1.330043
-61.0,10,1.33205
-63.0,10,1.334067
-37.0,10,1.336076
-60.0,10,1.338069
-1.0,10,1.340083
-44.0,10,1.342086
-40.0,10,1.344094
-7.0,10,1.346075
-16.0,10,1.348074
-12.0,10,1.35007
-61.0,10,1.352054
37.0,10,1.354049
32.0,10,1.356056
-54.0,10,1.358061
23.0,10,1.360076
0.0,10,1.362084
-2.0,10,1.364068
66.0,10,1.366171
-31.0,10,1.368199
-43.0,10,1.370233
22.0,10,1.372239
45.0,10,1.374273
74.0,10,1.37629
-30.0,10,1.37829
-44.0,10,1.380302
-44.0,10,1.382341
49.0,10,1.384356
-12.0,10,1.38637
-7.0,10,1.388371
-31.0,10,1.39037
-27.0,10,1.392368
32.0,10,1.394366
-28.0,10,1.396416
26.0,10,1.398417
68.0,10,1.400425
-18.0,10,1.402434
-36.0,10,1.404452
-54.0,10,1.406463
-77.0,10,1.408461
75.0,10,1.410493
-9.0,10,1.412493
23.0,10,1.414496
-35.0,10,1.416485
-14.0,10,1.418498
-27.0,10,1.421291
-71.0,10,1.423324
-24.0,10,1.425421
-59.0,10,1.427442
-8.0,10,1.429518
-35.0,10,1.431531
-14.0,10,1.433586
33.0,10,1.435638
15.0,10,1.437656
-70.0,10,1.43967
-33.0,10,1.441674
-92.0,10,1.44369
-84.0,10,1.4457
68.0,10,1.447716
-68.0,10,1.449711
19.0,10,1.451706
14.0,10,1.453694
-1.0,10,1.455699
-7.0,10,1.457705
72.0,10,1.459717
-38.0,10,1.461728
-65.0,10,1.463753
24.0,10,1.465761
-96.0,10,1.467778
-73.0,10,1.469798
-7.0,10,1.471804
58.0,10,1.473818
16.0,10,1.475818
-42.0,10,1.477845
61.0,10,1.479858
-13.0,10,1.481865
5.0,10,1.483874
7.0,10,1.485853
-66.0,10,1.487836
-26.0,10,1.489838
33.0,10,1.491845
46.0,10,1.49386
10.0,10,1.495918
-70.0,10,1.497938
16.0,10,1.499906
-72.0,10,1.501913
56.0,10,1.503902
-19.0,10,1.50596
93.0,10,1.508012
-33.0,10,1.510017
-7.0,10,1.512035
9.0,10,1.514072
-18.0,10,1.516065
23.0,10,1.518079
9.0,10,1.520073
51.0,10,1.522083
33.0,10,1.524095
45.0,10,1.526105
0.0,10,1.528096
-2.0,10,1.53016
28.0,10,1.532163
21.0,10,1.534145
10.0,10,1.536154
-9.0,10,1.538164
56.0,10,1.540164
-54.0,10,1.542148
-23.0,10,1.544171
-65.0,10,1.546167
14.0,10,1.548157
-70.0,10,1.55016
-82.0,10,1.55215
-60.0,10,1.554136
-19.0,10,1.556119
-19.0,10,1.558091
-14.0,10,1.560062
-70.0,10,1.562052
44.0,10,1.564024
56.0,10,1.565996
26.0,10,1.56798
49.0,10,1.569967
14.0,10,1.571973
-31.0,10,1.573985
3.0,10,1.576002
45.0,10,1.578064
-39.0,10,1.580074
59.0,10,1.582094
-23.0,10,1.584105
-77.0,10,1.586105
-39.0,10,1.588105
-72.0,10,1.590123
-47.0,10,1.592133
68.0,10,1.594133
43.0,10,1.596129
-61.0,10,1.598156
-65.0,10,1.600162
-9.0,10,1.602174
-35.0,10,1.604175
33.0,10,1.606172
126.0,10,1.608175
-24.0,10,1.610192
126.0,10,1.61219
-101.0,10,1.614186
-117.0,10,1.616206
-32.0,10,1.618214
-17.0,10,1.620216
-47.0,10,1.622973
33.0,10,1.624969
39.0,10,1.627029
40.0,10,1.629078
-87.0,10,1.631119
-47.0,10,1.633124
16.0,10,1.635179
-68.0,10,1.637205
-81.0,10,1.639225
-8.0,10,1.641243
102.0,10,1.64328
-85.0,10,1.645283
-40.0,10,1.647299
-70.0,10,1.649312
10.0,10,1.65134
28.0,10,1.653348
-9.0,10,1.655356
-116.0,10,1.657359
-28.0,10,1.659367
-30.0,10,1.661381
26.0,10,1.663434
-30.0,10,1.665429
9.0,10,1.667413
15.0,10,1.669444
68.0,10,1.671472
79.0,10,1.673502
-72.0,10,1.675509
20.0,10,1.677541
35.0,10,1.679566
33.0,10,1.681549
-87.0,10,1.68354
53.0,10,1.685532
-77.0,10,1.687538
-45.0,10,1.689533
-16.0,10,1.69154
0.0,10,1.693552
-69.0,10,1.695593
-33.0,10,1.69763
86.0,10,1.699624
-30.0,10,1.701626
-37.0,10,1.703619
51.0,10,1.705618
38.0,10,1.707626
-56.0,10,1.709645
-9.0,10,1.711639
58.0,10,1.713653
-49.0,10,1.715637
33.0,10,1.717639
-70.0,10,1.719623
10.0,10,1.721647
-42.0,10,1.723642
-79.0,10,1.725652
-31.0,10,1.727651
-68.0,10,1.729719
-26.0,10,1.731712
17.0,10,1.733712
-70.0,10,1.735709
44.0,10,1.737703
-14.0,10,1.739703
79.0,10,1.741708
-24.0,10,1.743721
26.0,10,1.745737
-121.0,10,1.74774
-14.0,10,1.74974
-32.0,10,1.751718
-28.0,10,1.75373
-134.0,10,1.755725
18.0,10,1.757721
21.0,10,1.759703
-92.0,10,1.761687
-42.0,10,1.763665
0.0,10,1.765675
-2.0,10,1.767714
-42.0,10,1.769725
-7.0,10,1.771721
-27.0,10,1.773737
0.0,10,1.775752
51.0,10,1.777754
-89.0,10,1.779761
20.0,10,1.781776
-36.0,10,1.783784
70.0,10,1.785792
-32.0,10,1.787787
121.0,10,1.789772
-66.0,10,1.791753
-19.0,10,1.793766
-43.0,10,1.795805
-26.0,10,1.797802
-4.0,10,1.799786
72.0,10,1.801773
22.0,10,1.803772
-12.0,10,1.805756
-14.0,10,1.807741
-109.0,10,1.809787
5.0,10,1.81181
35.0,10,1.813843
-9.0,10,1.815847
-47.0,10,1.81784
-9.0,10,1.819835
-7.0,10,1.821839
15.0,10,1.824655
68.0,10,1.826678
-70.0,10,1.828734
-16.0,10,1.830814
61.0,10,1.832864
3.0,10,1.834912
-20.0,10,1.836953
38.0,10,1.839002
-46.0,10,1.841067
-59.0,10,1.843084
-21.0,10,1.845085
5.0,10,1.847085
-30.0,10,1.849079
21.0,10,1.851095
-30.0,10,1.853106
32.0,10,1.855142
-9.0,10,1.857137
-18.0,10,1.85914
3.0,10,1.861151
-2.0,10,1.863231
-2.0,10,1.865231
-7.0,10,1.867227
28.0,10,1.869218
21.0,10,1.871205
21.0,10,1.873199
-30.0,10,1.875212
68.0,10,1.877227
33.0,10,1.879218
-60.0,10,1.881227
-86.0,10,1.883236
17.0,10,1.885221
-2.0,10,1.887219
-24.0,10,1.889209
126.0,10,1.891218
-65.0,10,1.893214
-14.0,10,1.895213
16.0,10,1.897246
-98.0,10,1.8993
-14.0,10,1.901299
-16.0,10,1.903299
-59.0,10,1.905306
-28.0,10,1.907352
-17.0,10,1.909361
-54.0,10,1.911352
-72.0,10,1.913338
-51.0,10,1.915333
-35.0,10,1.917344
40.0,10,1.91934
5.0,10,1.921328
-47.0,10,1.923341
-5.0,10,1.925345
-7.0,10,1.927353
68.0,10,1.929365
-44.0,10,1.93139
16.0,10,1.933399
-36.0,10,1.935408
-54.0,10,1.93741
-2.0,10,1.939399
-51.0,10,1.941422
-9.0,10,1.943444
-14.0,10,1.945448
21.0,10,1.947434
-35.0,10,1.949439
3.0,10,1.951435
-49.0,10,1.953425
86.0,10,1.955428
-70.0,10,1.957442
39.0,10,1.959457
47.0,10,1.961449
-24.0,10,1.963459
9.0,10,1.965474
7.0,10,1.967463
-27.0,10,1.969466
72.0,10,1.971473
-20.0,10,1.97347
-49.0,10,1.975457
7.0,10,1.97747
-14.0,10,1.979472
-30.0,10,1.981466
-75.0,10,1.98347
-10.0,10,1.985453
56.0,10,1.987452
-80.0,10,1.989471
-9.0,10,1.99147
-12.0,10,1.993437
-54.0,10,1.995427
98.0,10,1.997519
63.0,10,1.999554
3.0,10,2.001574
-34.0,10,2.003593
-5.0,10,2.005595
-82.0,10,2.007605
5.0,10,2.009618
9.0,10,2.011629
-32.0,10,2.013632
-64.0,10,2.015615
-37.0,10,2.01759
-59.0,10,2.019599
-61.0,10,2.021587
-117.0,10,2.023587
38.0,10,2.026452
-4.0,10,2.028482
4.0,10,2.030571
-32.0,10,2.032603
-109.0,10,2.034625
-86.0,10,2.036648
-87.0,10,2.03866
46.0,10,2.040686
-23.0,10,2.04269
-49.0,10,2.044696
56.0,10,2.046704
51.0,10,2.048734
16.0,10,2.050739
3.0,10,2.052733
27.0,10,2.05473
-60.0,10,2.05673
-25.0,10,2.058717
-37.0,10,2.060718
61.0,10,2.062783
79.0,10,2.064814
-9.0,10,2.066806
44.0,10,2.068815
-57.0,10,2.070811
-50.0,10,2.072835
-12.0,10,2.074847
-14.0,10,2.076872
39.0,10,2.078883
51.0,10,2.080893
-26.0,10,2.082912
11.0,10,2.084945
-22.0,10,2.086965
14.0,10,2.088994
53.0,10,2.091029
21.0,10,2.093042
32.0,10,2.09505
-20.0,10,2.097108
26.0,10,2.099148
0.0,10,2.101157
-127.0,10,2.103166
-47.0,10,2.105206
14.0,10,2.107208
3.0,10,2.109203
45.0,10,2.111219
-66.0,10,2.11322
-9.0,10,2.115219
-13.0,10,2.117214
-2.0,10,2.11922
-27.0,10,2.121218
19.0,10,2.123198
78.0,10,2.12521
-88.0,10,2.127233
-25.0,10,2.129266
3.0,10,2.13132
21.0,10,2.133308
40.0,10,2.13533
9.0,10,2.137342
86.0,10,2.139358
-43.0,10,2.14134
4.0,10,2.143346
-26.0,10,2.145339
107.0,10,2.147341
21.0,10,2.149338
-54.0,10,2.151334
-49.0,10,2.153323
89.0,10,2.155319
-56.0,10,2.157313
-44.0,10,2.159323
22.0,10,2.161318
51.0,10,2.16339
-7.0,10,2.165384
-30.0,10,2.167368
45.0,10,2.169372
3.0,10,2.171367
28.0,10,2.173357
49.0,10,2.17539
-68.0,10,2.177395
-84.0,10,2.179384
-37.0,10,2.18137
-102.0,10,2.18341
-43.0,10,2.185402
68.0,10,2.187389
21.0,10,2.189387
67.0,10,2.19138
-71.0,10,2.193377
-53.0,10,2.195379
72.0,10,2.197436
-97.0,10,2.199474
40.0,10,2.201487
28.0,10,2.203506
-56.0,10,2.205512
0.0,10,2.207506
-119.0,10,2.209501
-10.0,10,2.2115
26.0,10,2.213488
-206.0,10,2.215473
16.0,10,2.217464
-67.0,10,2.219461
72.0,10,2.22146
45.0,10,2.223468
-112.0,10,2.225471
17.0,10,2.228371
-67.0,10,2.230433
33.0,10,2.232467
-101.0,10,2.234472
-30.0,10,2.236526
-19.0,10,2.238542
100.0,10,2.240544
-55.0,10,2.242535
-27.0,10,2.244544
-10.0,10,2.246577
26.0,10,2.24858
27.0,10,2.250565
-9.0,10,2.252552
11.0,10,2.254535
-12.0,10,2.256545
-23.0,10,2.258558
-38.0,10,2.260562
89.0,10,2.262583
5.0,10,2.264587
-7.0,10,2.266599
47.0,10,2.268588
-44.0,10,2.270602
10.0,10,2.272588
93.0,10,2.274616
-3.0,10,2.27665
-35.0,10,2.278651
-14.0,10,2.280655
26.0,10,2.282664
-7.0,10,2.284684
58.0,10,2.286689
14.0,10,2.288711
-42.0,10,2.290733
9.0,10,2.292759
-5.0,10,2.294742
-60.0,10,2.296804
56.0,10,2.298848
86.0,10,2.300868
-5.0,10,2.302859
14.0,10,2.304877
21.0,10,2.306893
23.0,10,2.308927
-37.0,10,2.310952
-67.0,10,2.312943
21.0,10,2.314949
2.0,10,2.316942
60.0,10,2.318933
44.0,10,2.320933
-6.0,10,2.322965
-25.0,10,2.324977
-12.0,10,2.326987
-9.0,10,2.328978
-4.0,10,2.331007
14.0,10,2.332985
-54.0,10,2.334991
-77.0,10,2.336987
-108.0,10,2.339
-35.0,10,2.341014
-30.0,10,2.343055
-32.0,10,2.345065
-10.0,10,2.347057
41.0,10,2.349068
33.0,10,2.351071
68.0,10,2.353077
74.0,10,2.35508
-104.0,10,2.357074
73.0,10,2.359074
25.0,10,2.361082
-19.0,10,2.363167
10.0,10,2.365203
28.0,10,2.367254
-7.0,10,2.369262
-30.0,10,2.371257
-35.0,10,2.373256
63.0,10,2.375272
-44.0,10,2.377286
98.0,10,2.379276
-35.0,10,2.38127
10.0,10,2.383304
-96.0,10,2.385298
-137.0,10,2.387299
59.0,10,2.389309
-83.0,10,2.39131
21.0,10,2.393301
91.0,10,2.395294
44.0,10,2.39734
101.0,10,2.399367
37.0,10,2.401368
-21.0,10,2.403361
22.0,10,2.405359
7.0,10,2.40735
22.0,10,2.409331
-80.0,10,2.411329
-7.0,10,2.413321
-40.0,10,2.415334
