#{"t_start": 1784595078.509977, "env_id": "None"}
r,l,t
-18.0,10,0.105409
-111.0,10,0.106618
-80.0,10,0.107828
-143.0,10,0.109032
-210.0,10,0.110252
-134.0,10,0.111448
-69.0,10,0.112683
-174.0,10,0.113881
-5.0,10,0.115096
-137.0,10,0.116318
-69.0,10,0.117519
-161.0,10,0.118732
-113.0,10,0.119949
-116.0,10,0.121152
-106.0,10,0.122354
-105.0,10,0.123564
-96.0,10,0.124775
-171.0,10,0.125983
-68.0,10,0.127196
-203.0,10,0.128403
26.0,10,0.129629
-258.0,10,0.130847
-44.0,10,0.132101
-190.0,10,0.133319
-181.0,10,0.134511
-71.0,10,0.135714
-139.0,10,0.136916
-109.0,10,0.138119
-118.0,10,0.139323
-154.0,10,0.140525
-167.0,10,0.14173
-30.0,10,0.142938
-186.0,10,0.144156
-56.0,10,0.145394
-71.0,10,0.146591
-64.0,10,0.147811
-180.0,10,0.149034
-128.0,10,0.150261
-159.0,10,0.151466
-316.0,10,0.152713
-141.0,10,0.153925
-76.0,10,0.155151
-123.0,10,0.156363
-112.0,10,0.157577
-197.0,10,0.158788
-192.0,10,0.160023
-134.0,10,0.161238
-154.0,10,0.162449
24.0,10,0.163653
-281.0,10,0.164862
-117.0,10,0.166087
-165.0,10,0.167294
-141.0,10,0.168495
-69.0,10,0.169695
-168.0,10,0.1709
-26.0,10,0.172111
-182.0,10,0.173331
30.0,10,0.174542
-111.0,10,0.175752
-144.0,10,0.176969
-107.0,10,0.178167
-60.0,10,0.179368
-106.0,10,0.180569
-178.0,10,0.181769
-226.0,10,0.182994
-105.0,10,0.184228
-141.0,10,0.185446
-191.0,10,0.186658
-32.0,10,0.187858
-39.0,10,0.189061
-53.0,10,0.190266
-88.0,10,0.191485
-133.0,10,0.192707
-70.0,10,0.193927
-83.0,10,0.195155
-112.0,10,0.196356
-124.0,10,0.197555
-113.0,10,0.198755
-107.0,10,0.199957
-130.0,10,0.201171
-238.0,10,0.202427
-64.0,10,0.203648
-129.0,10,0.20485
-55.0,10,0.206067
-43.0,10,0.207283
-152.0,10,0.208493
-58.0,10,0.209712
-201.0,10,0.210924
-57.0,10,0.212148
-91.0,10,0.213355
-178.0,10,0.214559
-144.0,10,0.21576
-127.0,10,0.216971
-238.0,10,0.218176
-58.0,10,0.219387
-76.0,10,0.2206
-147.0,10,0.221806
-226.0,10,0.223023
-59.0,10,0.224226
-45.0,10,0.225434
-176.0,10,0.226648
-49.0,10,0.227862
-38.0,10,0.229074
-201.0,10,0.230266
-66.0,10,0.231465
-90.0,10,0.232755
-148.0,10,0.233998
-119.0,10,0.23521
-139.0,10,0.236429
-83.0,10,0.237631
-176.0,10,0.238838
-96.0,10,0.240051
-123.0,10,0.241265
-105.0,10,0.242461
-84.0,10,0.243668
-63.0,10,0.244879
-214.0,10,0.246082
-44.0,10,0.247275
-6.0,10,0.248503
-31.0,10,0.249739
-38.0,10,0.514488
-224.0,10,0.515805
-162.0,10,0.517054
-54.0,10,0.518278
-150.0,10,0.519501
46.0,10,0.52072
-134.0,10,0.521955
-184.0,10,0.52318
-41.0,10,0.524401
-121.0,10,0.525636
-82.0,10,0.52686
4.0,10,0.528077
-94.0,10,0.529306
-65.0,10,0.530512
-80.0,10,0.531715
-44.0,10,0.53294
-95.0,10,0.534166
-149.0,10,0.535379
-106.0,10,0.536597
-114.0,10,0.5378
-151.0,10,0.539013
-124.0,10,0.540223
33.0,10,0.54143
-234.0,10,0.542642
-36.0,10,0.543863
-26.0,10,0.545115
-123.0,10,0.54648
-133.0,10,0.547785
-116.0,10,0.549026
10.0,10,0.550242
23.0,10,0.55146
-71.0,10,0.552667
-46.0,10,0.553891
-104.0,10,0.555106
-76.0,10,0.55631
-79.0,10,0.557516
-77.0,10,0.558713
-26.0,10,0.55994
-191.0,10,0.56116
-49.0,10,0.562383
-19.0,10,0.563589
-112.0,10,0.56479
-227.0,10,0.56599
-191.0,10,0.567201
-129.0,10,0.568401
28.0,10,0.569605
-81.0,10,0.570873
-121.0,10,0.572077
-89.0,10,0.573275
-53.0,10,0.57448
-107.0,10,0.57569
-77.0,10,0.576903
-72.0,10,0.57811
-81.0,10,0.57934
-141.0,10,0.580546
24.0,10,0.581748
-44.0,10,0.582948
-73.0,10,0.584145
-104.0,10,0.585356
-96.0,10,0.586564
-80.0,10,0.587776
-146.0,10,0.588982
-77.0,10,0.590198
-203.0,10,0.591424
-179.0,10,0.592663
-173.0,10,0.593882
-259.0,10,0.595094
-53.0,10,0.596299
-24.0,10,0.597496
-49.0,10,0.598709
-59.0,10,0.599957
-158.0,10,0.601157
-176.0,10,0.602356
-77.0,10,0.603559
-149.0,10,0.604751
-65.0,10,0.605945
-188.0,10,0.607149
-101.0,10,0.608344
-164.0,10,0.609551
-117.0,10,0.610765
-33.0,10,0.611965
-141.0,10,0.613164
-61.0,10,0.61436
-178.0,10,0.615593
-115.0,10,0.616815
-94.0,10,0.618012
-42.0,10,0.619205
-90.0,10,0.620402
-158.0,10,0.621602
-92.0,10,0.6228
-39.0,10,0.623996
-21.0,10,0.625193
-157.0,10,0.626395
-48.0,10,0.627598
-145.0,10,0.628822
-126.0,10,0.630015
-140.0,10,0.631223
-101.0,10,0.632478
-70.0,10,0.633688
-58.0,10,0.634882
-120.0,10,0.636097
-92.0,10,0.637295
-148.0,10,0.638513
-15.0,10,0.639727
-59.0,10,0.640934
-94.0,10,0.642135
-178.0,10,0.643338
-43.0,10,0.644555
-103.0,10,0.645756
-77.0,10,0.64695
44.0,10,0.648143
-132.0,10,0.649382
10.0,10,0.650592
-114.0,10,0.651825
-138.0,10,0.653037
-54.0,10,0.654231
-148.0,10,0.655426
4.0,10,0.656625
-44.0,10,0.657822
-34.0,10,0.659019
5.0,10,0.660229
-110.0,10,0.661434
-154.0,10,0.662643
16.0,10,0.663842
-14.0,10,0.665059
-86.0,10,0.666278
-157.0,10,0.667472
66.0,10,0.668668
11.0,10,0.669863
-139.0,10,0.671053
8.0,10,0.67225
-84.0,10,0.67345
-34.0,10,0.67466
-118.0,10,0.675866
-117.0,10,0.677091
-221.0,10,0.678293
-78.0,10,0.679491
-81.0,10,0.680683
119.0,10,0.681881
-107.0,10,0.68311
-161.0,10,0.684323
-128.0,10,0.685521
-37.0,10,0.686741
-104.0,10,0.687947
-63.0,10,0.689142
-58.0,10,0.690348
-186.0,10,0.691559
-201.0,10,0.692765
-2.0,10,0.69398
-87.0,10,0.695225
-181.0,10,0.696433
-46.0,10,0.697643
-4.0,10,0.698848
-66.0,10,0.700056
-139.0,10,0.701255
-126.0,10,0.702461
-131.0,10,0.703658
-110.0,10,0.704856
-61.0,10,0.706054
-39.0,10,0.707256
-98.0,10,0.708464
-175.0,10,0.709673
-72.0,10,0.710873
-101.0,10,0.712062
-80.0,10,0.713279
-115.0,10,0.714474
-186.0,10,0.715682
-89.0,10,0.716874
-101.0,10,0.718075
-76.0,10,0.719274
-49.0,10,0.720489
-88.0,10,0.721683
-80.0,10,0.722876
-153.0,10,0.724082
-89.0,10,0.725299
-94.0,10,0.726524
-112.0,10,0.72775
-178.0,10,0.728951
-99.0,10,0.730145
-93.0,10,0.731365
-61.0,10,0.732576
-161.0,10,0.73377
-171.0,10,0.734966
-92.0,10,0.736168
-142.0,10,0.737364
-216.0,10,0.738566
-181.0,10,0.739768
-171.0,10,0.740963
-111.0,10,0.742154
-136.0,10,0.743343
-101.0,10,0.744535
-152.0,10,0.74578
-26.0,10,0.746977
-147.0,10,0.748174
-94.0,10,0.749371
-135.0,10,0.750582
-163.0,10,0.751782
-21.0,10,0.752994
-90.0,10,0.754192
-156.0,10,0.755388
-152.0,10,0.756582
-74.0,10,0.757777
-13.0,10,0.758986
-96.0,10,0.760177
-146.0,10,0.761382
-74.0,10,1.024906
-48.0,10,1.026172
-145.0,10,1.0274
-104.0,10,1.028652
-116.0,10,1.029872
-70.0,10,1.031079
-45.0,10,1.032362
-82.0,10,1.033589
-39.0,10,1.034813
-109.0,10,1.036018
-91.0,10,1.037226
-107.0,10,1.038435
-207.0,10,1.039641
-74.0,10,1.040868
3.0,10,1.042088
-36.0,10,1.043287
-56.0,10,1.044542
98.0,10,1.045768
38.0,10,1.046974
-96.0,10,1.048178
-81.0,10,1.049438
-151.0,10,1.050658
-43.0,10,1.051864
-48.0,10,1.053061
-57.0,10,1.05427
-49.0,10,1.055475
7.0,10,1.056678
-50.0,10,1.05789
-101.0,10,1.059108
33.0,10,1.06031
-31.0,10,1.061524
-43.0,10,1.06275
-47.0,10,1.063951
-107.0,10,1.065183
-88.0,10,1.066417
-37.0,10,1.067625
-182.0,10,1.068841
-60.0,10,1.070047
-112.0,10,1.071254
-132.0,10,1.072455
-43.0,10,1.073662
-199.0,10,1.074862
-111.0,10,1.076064
-31.0,10,1.077273
-25.0,10,1.078473
-83.0,10,1.079677
-26.0,10,1.080878
17.0,10,1.082089
-83.0,10,1.083302
-124.0,10,1.084521
-53.0,10,1.085723
-78.0,10,1.086923
-185.0,10,1.088132
-130.0,10,1.089335
-21.0,10,1.090548
-10.0,10,1.091758
20.0,10,1.09296
-139.0,10,1.094168
46.0,10,1.095367
-111.0,10,1.096568
-135.0,10,1.097766
-4.0,10,1.099023
-171.0,10,1.10024
-171.0,10,1.10144
-84.0,10,1.102661
-72.0,10,1.103862
-106.0,10,1.10507
-35.0,10,1.106278
26.0,10,1.107482
-77.0,10,1.108683
-14.0,10,1.109917
-44.0,10,1.111121
-126.0,10,1.112339
-13.0,10,1.113542
-106.0,10,1.114743
-142.0,10,1.11598
-61.0,10,1.117192
-176.0,10,1.118398
-220.0,10,1.119594
-9.0,10,1.120791
-98.0,10,1.121992
-81.0,10,1.123202
-69.0,10,1.124407
-35.0,10,1.125617
-75.0,10,1.12683
-114.0,10,1.128025
-89.0,10,1.129242
-51.0,10,1.13044
-164.0,10,1.131671
-42.0,10,1.132892
-105.0,10,1.134094
26.0,10,1.135306
-40.0,10,1.136501
-42.0,10,1.137701
-48.0,10,1.138894
-56.0,10,1.140086
-50.0,10,1.141287
-124.0,10,1.142518
-40.0,10,1.143724
33.0,10,1.144937
-72.0,10,1.14615
-188.0,10,1.147344
-89.0,10,1.148594
-71.0,10,1.149792
19.0,10,1.150989
-50.0,10,1.152202
-58.0,10,1.153416
-54.0,10,1.154633
-133.0,10,1.155844
13.0,10,1.157042
-77.0,10,1.158243
-87.0,10,1.159439
-134.0,10,1.160637
-9.0,10,1.161857
-140.0,10,1.163056
-38.0,10,1.164276
-139.0,10,1.165476
-105.0,10,1.166689
-57.0,10,1.167892
-26.0,10,1.169098
61.0,10,1.170306
56.0,10,1.171505
-75.0,10,1.172716
-168.0,10,1.173921
-33.0,10,1.175169
-181.0,10,1.176374
-89.0,10,1.177591
42.0,10,1.178795
-74.0,10,1.179989
-61.0,10,1.181185
-50.0,10,1.182413
-61.0,10,1.183647
-9.0,10,1.18485
-169.0,10,1.186059
-41.0,10,1.18726
-103.0,10,1.18847
-136.0,10,1.189679
-76.0,10,1.190881
-2.0,10,1.192078
-24.0,10,1.193305
-190.0,10,1.194513
18.0,10,1.195733
-50.0,10,1.196933
-61.0,10,1.198126
-193.0,10,1.199386
-10.0,10,1.200605
-144.0,10,1.201804
-39.0,10,1.203003
-6.0,10,1.204212
-168.0,10,1.205411
-21.0,10,1.206609
-89.0,10,1.207816
-140.0,10,1.209024
-79.0,10,1.210217
-9.0,10,1.21143
-189.0,10,1.212624
-138.0,10,1.213819
-7.0,10,1.215021
-44.0,10,1.216242
-49.0,10,1.217458
-146.0,10,1.218664
-40.0,10,1.2199
-69.0,10,1.22112
-144.0,10,1.22232
-54.0,10,1.22352
-129.0,10,1.224725
44.0,10,1.225928
-169.0,10,1.227133
28.0,10,1.228366
-159.0,10,1.229557
-142.0,10,1.230752
-32.0,10,1.231961
-41.0,10,1.233181
-49.0,10,1.234398
-49.0,10,1.235614
-95.0,10,1.236821
9.0,10,1.238016
68.0,10,1.239219
-62.0,10,1.240417
-2.0,10,1.241649
-26.0,10,1.242845
-13.0,10,1.244052
-256.0,10,1.245271
-87.0,10,1.24646
-19.0,10,1.247656
-61.0,10,1.248896
7.0,10,1.250106
3.0,10,1.251304
-144.0,10,1.25251
-234.0,10,1.253707
-96.0,10,1.254902
-135.0,10,1.256105
-126.0,10,1.257303
-68.0,10,1.258511
-74.0,10,1.259742
-42.0,10,1.260949
-67.0,10,1.262154
-26.0,10,1.263347
-40.0,10,1.264543
-69.0,10,1.26576
-30.0,10,1.266958
-147.0,10,1.268157
-96.0,10,1.269356
-154.0,10,1.270563
12.0,10,1.271751
-126.0,10,1.534653
-219.0,10,1.535934
-44.0,10,1.537168
-39.0,10,1.538383
-71.0,10,1.539616
14.0,10,1.540835
-23.0,10,1.542042
-52.0,10,1.543251
-156.0,10,1.544465
-11.0,10,1.545688
-39.0,10,1.546934
-58.0,10,1.548343
95.0,10,1.549595
-77.0,10,1.550829
14.0,10,1.552064
-94.0,10,1.553277
-140.0,10,1.554499
-126.0,10,1.555715
-59.0,10,1.556952
-44.0,10,1.558164
6.0,10,1.559381
-60.0,10,1.560586
-9.0,10,1.561844
-38.0,10,1.563063
-101.0,10,1.564266
10.0,10,1.565471
-56.0,10,1.566717
46.0,10,1.567945
33.0,10,1.569147
-144.0,10,1.570359
-122.0,10,1.571557
46.0,10,1.572779
-107.0,10,1.574014
-7.0,10,1.575233
5.0,10,1.576443
-40.0,10,1.577645
-67.0,10,1.578882
-73.0,10,1.580086
-40.0,10,1.581284
-47.0,10,1.58248
-108.0,10,1.583675
-35.0,10,1.5849
-130.0,10,1.586101
7.0,10,1.5873
-21.0,10,1.588493
-143.0,10,1.589759
-129.0,10,1.590978
8.0,10,1.592172
79.0,10,1.593387
-56.0,10,1.594591
-92.0,10,1.595809
-153.0,10,1.597007
67.0,10,1.598203
-86.0,10,1.599453
-53.0,10,1.600664
-12.0,10,1.60187
-77.0,10,1.60309
-25.0,10,1.604311
-38.0,10,1.605507
-86.0,10,1.606701
-12.0,10,1.6079
12.0,10,1.609105
-127.0,10,1.610304
38.0,10,1.611511
-97.0,10,1.612727
8.0,10,1.613926
-81.0,10,1.615133
-119.0,10,1.616358
-94.0,10,1.617554
-176.0,10,1.618749
4.0,10,1.619944
-121.0,10,1.621136
-3.0,10,1.62233
-24.0,10,1.623529
-30.0,10,1.624726
-139.0,10,1.625922
-68.0,10,1.627106
-82.0,10,1.628309
19.0,10,1.629493
-16.0,10,1.63068
-25.0,10,1.631904
-27.0,10,1.633151
-64.0,10,1.634347
-101.0,10,1.635554
-144.0,10,1.636768
-115.0,10,1.637957
-128.0,10,1.639165
-62.0,10,1.640373
-141.0,10,1.641562
-68.0,10,1.642755
-68.0,10,1.643945
-54.0,10,1.645136
-56.0,10,1.646326
-161.0,10,1.647557
-65.0,10,1.648801
43.0,10,1.650003
-79.0,10,1.651191
-128.0,10,1.65239
-134.0,10,1.653585
-31.0,10,1.654774
-16.0,10,1.655964
-145.0,10,1.657157
-60.0,10,1.658364
28.0,10,1.659592
-145.0,10,1.660794
-75.0,10,1.662017
-101.0,10,1.663211
87.0,10,1.664405
-57.0,10,1.665657
-75.0,10,1.666871
-76.0,10,1.668078
33.0,10,1.669307
-49.0,10,1.670493
-149.0,10,1.671678
-43.0,10,1.672869
-110.0,10,1.674056
-91.0,10,1.675253
-159.0,10,1.676447
-45.0,10,1.67765
-107.0,10,1.678866
-90.0,10,1.680056
-158.0,10,1.681236
-12.0,10,1.68246
-54.0,10,1.683684
-18.0,10,1.684886
-61.0,10,1.686082
-45.0,10,1.687272
-106.0,10,1.688483
2.0,10,1.689677
-29.0,10,1.69089
-61.0,10,1.692078
-128.0,10,1.693267
-79.0,10,1.694462
40.0,10,1.695657
-24.0,10,1.696849
-48.0,10,1.698036
-136.0,10,1.699233
-96.0,10,1.700447
-44.0,10,1.701632
-29.0,10,1.702848
-42.0,10,1.704038
-81.0,10,1.705234
-112.0,10,1.706433
-107.0,10,1.707634
6.0,10,1.708829
-79.0,10,1.710048
-35.0,10,1.71124
-49.0,10,1.712479
-21.0,10,1.713665
-157.0,10,1.714857
-19.0,10,1.716113
-66.0,10,1.717334
-135.0,10,1.718527
-21.0,10,1.719738
-219.0,10,1.720943
-141.0,10,1.722136
-184.0,10,1.723331
-153.0,10,1.724549
-61.0,10,1.725754
-72.0,10,1.726954
-18.0,10,1.72816
-75.0,10,1.729366
-47.0,10,1.730575
-67.0,10,1.731762
5.0,10,1.73296
-68.0,10,1.734172
-124.0,10,1.735363
-13.0,10,1.736561
-27.0,10,1.73775
-24.0,10,1.738945
-34.0,10,1.740137
-16.0,10,1.741349
91.0,10,1.742544
-45.0,10,1.743759
-203.0,10,1.74495
-76.0,10,1.746144
54.0,10,1.747336
-86.0,10,1.748572
38.0,10,1.749794
-59.0,10,1.751014
-91.0,10,1.752232
-124.0,10,1.753426
-133.0,10,1.754622
-99.0,10,1.755811
14.0,10,1.757005
53.0,10,1.758197
-89.0,10,1.759392
-54.0,10,1.760597
-194.0,10,1.761829
-19.0,10,1.763022
-59.0,10,1.76421
-97.0,10,1.765467
32.0,10,1.766674
1.0,10,1.767916
-96.0,10,1.769106
-116.0,10,1.770312
-59.0,10,1.7715
-95.0,10,1.772695
-129.0,10,1.773897
-61.0,10,1.775098
-17.0,10,1.776289
-84.0,10,1.777485
-232.0,10,1.778691
-103.0,10,1.779887
6.0,10,1.781076
16.0,10,2.04307
-154.0,10,2.044331
-147.0,10,2.045561
-21.0,10,2.046786
-12.0,10,2.048007
-134.0,10,2.049237
8.0,10,2.050455
-45.0,10,2.05167
11.0,10,2.05289
96.0,10,2.054108
-11.0,10,2.055315
-26.0,10,2.056531
-98.0,10,2.057748
-94.0,10,2.05897
-84.0,10,2.060177
-62.0,10,2.061399
-84.0,10,2.062632
-76.0,10,2.063843
-59.0,10,2.065067
43.0,10,2.066275
3.0,10,2.067484
46.0,10,2.068716
-126.0,10,2.069926
9.0,10,2.071146
9.0,10,2.072359
-58.0,10,2.073571
9.0,10,2.074791
-5.0,10,2.075998
-26.0,10,2.077205
-104.0,10,2.07841
-29.0,10,2.079616
19.0,10,2.080823
2.0,10,2.082027
-31.0,10,2.083239
-159.0,10,2.084441
-74.0,10,2.085661
-72.0,10,2.086886
-119.0,10,2.088105
-14.0,10,2.089315
-133.0,10,2.090515
-41.0,10,2.091734
-24.0,10,2.092943
-66.0,10,2.094161
-62.0,10,2.095374
-28.0,10,2.096582
-26.0,10,2.097781
-75.0,10,2.098977
-77.0,10,2.100184
-129.0,10,2.101387
10.0,10,2.102597
-32.0,10,2.103809
-16.0,10,2.10501
-33.0,10,2.106209
-105.0,10,2.107413
-40.0,10,2.108612
42.0,10,2.109815
-63.0,10,2.111018
-27.0,10,2.112215
21.0,10,2.113454
-94.0,10,2.114663
-27.0,10,2.115871
-1.0,10,2.117094
-51.0,10,2.1183
-27.0,10,2.119505
-84.0,10,2.120715
-74.0,10,2.121927
-65.0,10,2.123135
-119.0,10,2.124344
-60.0,10,2.125549
13.0,10,2.126755
-102.0,10,2.127963
-77.0,10,2.129174
-117.0,10,2.130369
-65.0,10,2.131571
10.0,10,2.132812
0.0,10,2.134036
-28.0,10,2.135239
-7.0,10,2.136433
-72.0,10,2.137632
0.0,10,2.138833
9.0,10,2.140034
-124.0,10,2.141237
-149.0,10,2.142441
40.0,10,2.143643
-72.0,10,2.144848
-24.0,10,2.146107
-77.0,10,2.147307
-44.0,10,2.148502
-25.0,10,2.149701
65.0,10,2.150904
-89.0,10,2.152142
-135.0,10,2.153371
-115.0,10,2.154567
-3.0,10,2.155788
-11.0,10,2.157058
-131.0,10,2.158277
-122.0,10,2.159477
3.0,10,2.160679
-53.0,10,2.161884
-29.0,10,2.1631
-52.0,10,2.164299
-158.0,10,2.165517
-9.0,10,2.166716
-59.0,10,2.167928
-25.0,10,2.16914
-38.0,10,2.170341
-133.0,10,2.171537
-84.0,10,2.172752
-39.0,10,2.173965
-33.0,10,2.175197
-72.0,10,2.176405
-66.0,10,2.177615
-124.0,10,2.178839
-21.0,10,2.18004
-136.0,10,2.181242
-59.0,10,2.182452
-122.0,10,2.183652
-28.0,10,2.184853
-98.0,10,2.186048
-136.0,10,2.187254
-82.0,10,2.188452
-163.0,10,2.189656
-1.0,10,2.190868
-82.0,10,2.192083
72.0,10,2.193291
-108.0,10,2.194514
-102.0,10,2.195731
-26.0,10,2.196934
-11.0,10,2.198134
-62.0,10,2.199339
-11.0,10,2.200563
-65.0,10,2.201764
-14.0,10,2.202972
-9.0,10,2.204181
-57.0,10,2.205382
-23.0,10,2.206581
-11.0,10,2.207784
119.0,10,2.208995
3.0,10,2.210194
-59.0,10,2.211404
-1.0,10,2.21263
-86.0,10,2.213827
-53.0,10,2.215028
-39.0,10,2.216228
-24.0,10,2.217438
-84.0,10,2.218669
-18.0,10,2.21987
-112.0,10,2.221073
-168.0,10,2.222281
-104.0,10,2.223491
-91.0,10,2.224705
-61.0,10,2.225913
-132.0,10,2.227113
-40.0,10,2.228312
-79.0,10,2.229531
-52.0,10,2.230734
17.0,10,2.231942
-76.0,10,2.23316
-172.0,10,2.234369
-14.0,10,2.23557
-25.0,10,2.236773
-108.0,10,2.237979
-94.0,10,2.239183
-94.0,10,2.240385
-169.0,10,2.241583
16.0,10,2.242789
-58.0,10,2.243997
-14.0,10,2.245229
18.0,10,2.246434
-49.0,10,2.247627
-118.0,10,2.248831
-11.0,10,2.250087
-111.0,10,2.251315
9.0,10,2.252559
-80.0,10,2.25378
-14.0,10,2.254997
34.0,10,2.256237
-111.0,10,2.257447
-60.0,10,2.258652
-64.0,10,2.259866
-54.0,10,2.261062
-34.0,10,2.262314
-124.0,10,2.263522
-156.0,10,2.264729
-165.0,10,2.265928
51.0,10,2.267127
-122.0,10,2.268325
-89.0,10,2.269541
-136.0,10,2.270802
6.0,10,2.27205
-1.0,10,2.273283
-44.0,10,2.274513
-107.0,10,2.275802
-132.0,10,2.27709
-74.0,10,2.278394
-108.0,10,2.279628
-85.0,10,2.280859
6.0,10,2.282137
-231.0,10,2.283458
-97.0,10,2.284729
-29.0,10,2.28602
-140.0,10,2.287276
-21.0,10,2.288526
-39.0,10,2.289822
-39.0,10,2.291083
-35.0,10,2.568616
-82.0,10,2.569935
-81.0,10,2.571211
21.0,10,2.572436
12.0,10,2.573686
9.0,10,2.574929
9.0,10,2.576149
-81.0,10,2.577376
-16.0,10,2.578629
-40.0,10,2.579835
-142.0,10,2.581047
3.0,10,2.582319
-86.0,10,2.583568
-55.0,10,2.584774
-9.0,10,2.585994
46.0,10,2.587202
-77.0,10,2.588424
-69.0,10,2.589636
-8.0,10,2.590866
-104.0,10,2.592117
-94.0,10,2.59333
-94.0,10,2.594551
8.0,10,2.595779
-8.0,10,2.596994
-164.0,10,2.598229
-168.0,10,2.59949
9.0,10,2.600705
-14.0,10,2.601915
-119.0,10,2.603121
-63.0,10,2.604326
-96.0,10,2.605532
-15.0,10,2.606743
-196.0,10,2.608004
-2.0,10,2.609223
-89.0,10,2.610424
21.0,10,2.611621
-79.0,10,2.612827
-99.0,10,2.614034
-82.0,10,2.615252
-44.0,10,2.616486
-23.0,10,2.6177
-128.0,10,2.618901
-146.0,10,2.620103
-154.0,10,2.621307
-64.0,10,2.622517
16.0,10,2.623716
-139.0,10,2.624935
-119.0,10,2.626144
-82.0,10,2.627372
-29.0,10,2.628593
-49.0,10,2.629791
5.0,10,2.63099
-58.0,10,2.63225
6.0,10,2.633447
-3.0,10,2.63469
-95.0,10,2.635892
-114.0,10,2.637092
28.0,10,2.638297
86.0,10,2.639526
21.0,10,2.640733
-13.0,10,2.641937
-107.0,10,2.643142
-96.0,10,2.644339
-79.0,10,2.64557
-35.0,10,2.646768
-41.0,10,2.647963
-122.0,10,2.649204
-104.0,10,2.65042
13.0,10,2.65165
3.0,10,2.652853
21.0,10,2.654049
-39.0,10,2.655245
-28.0,10,2.656452
17.0,10,2.657673
-9.0,10,2.658875
-33.0,10,2.660085
-99.0,10,2.661299
22.0,10,2.662521
-61.0,10,2.663723
-84.0,10,2.664922
-87.0,10,2.666212
-44.0,10,2.667442
21.0,10,2.668642
7.0,10,2.669841
-54.0,10,2.671039
-80.0,10,2.672239
-94.0,10,2.673471
-27.0,10,2.674672
-13.0,10,2.675877
-41.0,10,2.677092
3.0,10,2.678317
9.0,10,2.679516
-119.0,10,2.680707
-77.0,10,2.681922
-61.0,10,2.683168
-206.0,10,2.684392
-67.0,10,2.685592
22.0,10,2.686792
-68.0,10,2.687998
89.0,10,2.689199
-149.0,10,2.690399
-46.0,10,2.6916
114.0,10,2.692798
21.0,10,2.694009
-142.0,10,2.695209
-7.0,10,2.69641
-49.0,10,2.697621
-55.0,10,2.698829
38.0,10,2.700023
26.0,10,2.701221
-91.0,10,2.702427
24.0,10,2.703623
-47.0,10,2.704838
31.0,10,2.70605
-7.0,10,2.707251
-137.0,10,2.70846
21.0,10,2.709671
-60.0,10,2.71087
-88.0,10,2.712079
-96.0,10,2.713276
-32.0,10,2.714487
-60.0,10,2.715755
-105.0,10,2.71695
-94.0,10,2.718152
-22.0,10,2.719348
-74.0,10,2.720546
41.0,10,2.721747
2.0,10,2.722962
67.0,10,2.724153
-89.0,10,2.725353
-67.0,10,2.726545
-233.0,10,2.727761
-79.0,10,2.728994
13.0,10,2.7302
1.0,10,2.731415
-99.0,10,2.732622
-7.0,10,2.733826
-94.0,10,2.735024
-12.0,10,2.736225
-114.0,10,2.737429
11.0,10,2.738619
-76.0,10,2.739817
-103.0,10,2.74102
-51.0,10,2.74223
8.0,10,2.74343
-9.0,10,2.744637
-56.0,10,2.745831
-12.0,10,2.747028
-6.0,10,2.748228
-17.0,10,2.749461
