#{"t_start": 1784595050.947219, "env_id": "None"}
r,l,t
98.0,10,0.671609
131.0,10,0.673912
98.0,10,0.675738
-8.0,10,0.678414
103.0,10,0.680319
101.0,10,0.682704
172.0,10,0.684566
147.0,10,0.687351
56.0,10,0.689154
121.0,10,0.691504
-13.0,10,0.693347
126.0,10,0.696187
117.0,10,0.698058
119.0,10,0.700382
109.0,10,0.702154
71.0,10,0.704849
89.0,10,0.706654
40.0,10,0.708932
91.0,10,0.710791
78.0,10,0.713486
154.0,10,0.715331
200.0,10,0.717674
77.0,10,0.719471
131.0,10,0.722211
101.0,10,0.724074
73.0,10,0.72636
66.0,10,0.728149
131.0,10,0.730833
57.0,10,0.732578
117.0,10,0.73488
85.0,10,0.736718
121.0,10,0.739368
126.0,10,0.741214
149.0,10,0.743509
126.0,10,0.745351
154.0,10,0.748036
124.0,10,0.749832
131.0,10,0.752144
142.0,10,0.753971
154.0,10,0.756609
172.0,10,0.758496
77.0,10,0.760861
96.0,10,0.762694
102.0,10,0.765474
56.0,10,0.76736
124.0,10,0.769671
124.0,10,0.771484
154.0,10,0.774149
109.0,10,0.776021
112.0,10,0.778332
154.0,10,0.780177
126.0,10,0.782786
200.0,10,0.784659
89.0,10,0.786919
80.0,10,0.788773
124.0,10,0.791404
124.0,10,0.793259
117.0,10,0.795571
54.0,10,0.7973
87.0,10,0.799959
101.0,10,0.801844
154.0,10,0.804161
50.0,10,0.806015
78.0,10,0.80872
105.0,10,0.810523
147.0,10,0.812809
94.0,10,0.814622
86.0,10,0.817282
91.0,10,0.819062
98.0,10,0.821354
70.0,10,0.823224
98.0,10,0.825895
142.0,10,0.827742
177.0,10,0.830068
124.0,10,0.831952
124.0,10,0.834566
124.0,10,0.836466
177.0,10,0.838811
66.0,10,0.840637
89.0,10,0.843237
200.0,10,0.845078
124.0,10,0.847428
120.0,10,0.849175
96.0,10,0.851873
75.0,10,0.853728
154.0,10,0.856086
154.0,10,0.85795
126.0,10,0.860585
142.0,10,0.8624
73.0,10,0.86464
126.0,10,0.866518
107.0,10,0.869123
121.0,10,0.870972
86.0,10,0.873286
131.0,10,0.875126
44.0,10,0.877654
135.0,10,0.879465
114.0,10,0.881811
131.0,10,0.88364
177.0,10,0.88624
80.0,10,0.888066
7.0,10,0.890297
108.0,10,0.892137
147.0,10,0.894804
149.0,10,0.896675
80.0,10,0.898909
177.0,10,0.900757
110.0,10,0.903459
170.0,10,0.905328
94.0,10,0.907614
49.0,10,0.909414
24.0,10,0.912109
84.0,10,0.914045
147.0,10,0.916507
66.0,10,0.918579
94.0,10,0.921682
110.0,10,0.9238
78.0,10,0.926461
108.0,10,0.928492
154.0,10,0.931675
89.0,10,0.933689
108.0,10,0.93639
177.0,10,0.938489
170.0,10,0.941587
132.0,10,0.943589
147.0,10,0.946123
154.0,10,0.948096
101.0,10,0.951185
104.0,10,0.953162
-8.0,10,0.955721
147.0,10,0.957829
72.0,10,0.960952
94.0,10,0.96293
177.0,10,0.96542
154.0,10,0.967428
170.0,10,0.970477
177.0,10,0.972546
126.0,10,0.975045
154.0,10,0.977025
103.0,10,0.980134
172.0,10,0.982301
124.0,10,0.984928
200.0,10,0.987023
200.0,10,0.990108
108.0,10,0.992226
172.0,10,0.994757
142.0,10,0.996681
131.0,10,0.999711
108.0,10,1.001842
131.0,10,1.004343
119.0,10,1.006391
177.0,10,1.009305
154.0,10,1.011199
154.0,10,1.013622
200.0,10,1.015492
147.0,10,1.018353
147.0,10,1.020217
177.0,10,1.022714
79.0,10,1.024536
170.0,10,1.027899
165.0,10,1.029936
77.0,10,1.032556
124.0,10,1.034677
117.0,10,1.037634
119.0,10,1.039536
131.0,10,1.041937
77.0,10,1.043791
84.0,10,1.046557
154.0,10,1.048555
154.0,10,1.05098
177.0,10,1.052826
147.0,10,1.055531
147.0,10,1.057475
117.0,10,1.060044
117.0,10,1.061935
78.0,10,1.064732
124.0,10,1.066633
78.0,10,1.069036
96.0,10,1.070887
124.0,10,1.073676
124.0,10,1.075518
124.0,10,1.077958
110.0,10,1.079897
154.0,10,1.082745
177.0,10,1.084644
200.0,10,1.087066
131.0,10,1.088972
200.0,10,1.09172
172.0,10,1.09357
140.0,10,1.095947
142.0,10,1.097771
147.0,10,1.100455
154.0,10,1.102325
154.0,10,1.104696
54.0,10,1.106583
177.0,10,1.109299
177.0,10,1.111177
140.0,10,1.113524
177.0,10,1.115388
36.0,10,1.118065
132.0,10,1.119804
147.0,10,1.122438
177.0,10,1.124386
154.0,10,1.127259
147.0,10,1.129158
105.0,10,1.131549
124.0,10,1.133442
200.0,10,1.136353
117.0,10,1.138301
154.0,10,1.140692
200.0,10,1.142673
135.0,10,1.145479
135.0,10,1.147334
56.0,10,1.149641
107.0,10,1.151524
73.0,10,1.15424
140.0,10,1.156142
154.0,10,1.158543
117.0,10,1.160412
71.0,10,1.16316
59.0,10,1.165004
155.0,10,1.167384
117.0,10,1.169236
124.0,10,1.171979
94.0,10,1.173856
94.0,10,1.176152
149.0,10,1.178062
95.0,10,1.180822
100.0,10,1.182647
117.0,10,1.185011
131.0,10,1.186928
172.0,10,1.189703
147.0,10,1.191562
67.0,10,1.193864
177.0,10,1.195771
154.0,10,1.198533
108.0,10,1.200375
172.0,10,1.202727
81.0,10,1.20456
177.0,10,1.207229
124.0,10,1.209039
119.0,10,1.211333
101.0,10,1.213196
108.0,10,1.215882
154.0,10,1.217695
38.0,10,1.219989
177.0,10,1.221839
57.0,10,1.224502
94.0,10,1.22631
131.0,10,1.228651
87.0,10,1.230457
79.0,10,1.233072
147.0,10,1.234918
177.0,10,1.237251
131.0,10,1.239123
200.0,10,1.241773
147.0,10,1.243608
200.0,10,1.245954
71.0,10,1.247789
177.0,10,1.250474
177.0,10,1.252318
147.0,10,1.254623
172.0,10,1.256397
149.0,10,1.259076
140.0,10,1.260981
147.0,10,1.263265
200.0,10,1.265097
101.0,10,1.267688
177.0,10,1.269559
131.0,10,1.27188
200.0,10,1.27371
147.0,10,1.276282
131.0,10,1.278127
147.0,10,1.280347
124.0,10,1.282145
170.0,10,1.284786
117.0,10,1.286603
147.0,10,1.2889
125.0,10,1.290679
96.0,10,1.293355
154.0,10,1.295261
131.0,10,1.29747
177.0,10,1.299267
132.0,10,1.301917
147.0,10,1.303755
200.0,10,1.306071
94.0,10,1.307916
82.0,10,1.310521
117.0,10,1.312317
154.0,10,1.314635
177.0,10,1.316473
177.0,10,1.319129
117.0,10,1.321011
96.0,10,1.323305
37.0,10,1.325083
155.0,10,1.327785
84.0,10,1.329633
79.0,10,1.331943
170.0,10,1.333745
147.0,10,1.336414
154.0,10,1.338248
177.0,10,1.340568
200.0,10,1.342424
165.0,10,1.345017
200.0,10,1.346886
140.0,10,1.349163
117.0,10,1.35094
132.0,10,1.353627
147.0,10,1.355491
124.0,10,1.357845
200.0,10,1.359675
170.0,10,1.362356
149.0,10,1.364198
170.0,10,1.36647
177.0,10,1.368307
77.0,10,1.371099
177.0,10,1.372969
154.0,10,1.375294
200.0,10,1.37708
100.0,10,1.379702
200.0,10,1.381509
154.0,10,1.383839
154.0,10,1.385708
132.0,10,1.388355
147.0,10,1.390221
147.0,10,1.392578
200.0,10,1.394441
154.0,10,1.397115
200.0,10,1.399031
200.0,10,1.401376
147.0,10,1.403174
124.0,10,1.405992
149.0,10,1.40791
177.0,10,1.410259
96.0,10,1.412101
121.0,10,1.414883
154.0,10,1.416707
147.0,10,1.418934
94.0,10,1.420775
177.0,10,1.423475
177.0,10,1.425339
131.0,10,1.42769
200.0,10,1.429564
131.0,10,1.432287
120.0,10,1.434098
154.0,10,1.436419
130.0,10,1.438205
126.0,10,1.440836
96.0,10,1.442662
131.0,10,1.444995
131.0,10,1.446842
77.0,10,1.449454
131.0,10,1.451221
149.0,10,1.453601
119.0,10,1.45543
177.0,10,1.458152
114.0,10,1.459976
126.0,10,1.462338
135.0,10,1.46415
117.0,10,1.466738
147.0,10,1.468607
154.0,10,1.471034
131.0,10,1.472875
154.0,10,1.475562
155.0,10,1.477382
154.0,10,1.479745
54.0,10,1.481575
72.0,10,1.484221
108.0,10,1.486075
172.0,10,1.48837
131.0,10,1.490233
108.0,10,1.493025
177.0,10,1.494884
131.0,10,1.497245
177.0,10,1.499123
149.0,10,1.501744
147.0,10,1.503608
147.0,10,1.505954
120.0,10,1.507739
200.0,10,1.510489
124.0,10,1.51237
154.0,10,1.514715
87.0,10,1.516571
154.0,10,1.519382
200.0,10,1.521266
154.0,10,1.523599
177.0,10,1.525463
154.0,10,1.528248
71.0,10,1.530115
149.0,10,1.53239
154.0,10,1.534252
140.0,10,1.537028
170.0,10,1.538885
132.0,10,1.54116
147.0,10,1.542988
200.0,10,1.545744
172.0,10,1.54758
131.0,10,1.549905
147.0,10,1.55177
170.0,10,1.554461
108.0,10,1.556354
108.0,10,1.558738
177.0,10,1.560592
131.0,10,1.563217
154.0,10,1.565072
108.0,10,1.567421
97.0,10,1.569137
140.0,10,1.571945
177.0,10,1.57387
170.0,10,1.576246
77.0,10,1.578043
119.0,10,1.58068
177.0,10,1.582496
108.0,10,1.584823
124.0,10,1.586608
170.0,10,1.589274
154.0,10,1.591159
200.0,10,1.593516
94.0,10,1.595372
101.0,10,1.598201
147.0,10,1.600082
170.0,10,1.602418
154.0,10,1.60429
108.0,10,1.607048
117.0,10,1.608945
177.0,10,1.611308
177.0,10,1.61311
154.0,10,1.615843
177.0,10,1.617655
154.0,10,1.619965
131.0,10,1.621813
177.0,10,1.624663
177.0,10,1.62649
154.0,10,1.628877
200.0,10,1.630711
177.0,10,1.633425
177.0,10,1.635292
126.0,10,1.637612
116.0,10,1.639467
149.0,10,1.642139
124.0,10,1.643951
71.0,10,1.646291
177.0,10,1.648211
200.0,10,1.651064
177.0,10,1.652929
-7.0,10,1.65521
200.0,10,1.657076
73.0,10,1.659751
170.0,10,1.661612
131.0,10,1.66399
101.0,10,1.665807
142.0,10,1.668474
131.0,10,1.670385
154.0,10,1.672736
61.0,10,1.674507
154.0,10,1.677178
177.0,10,1.679062
71.0,10,1.681454
131.0,10,1.683276
124.0,10,1.686059
101.0,10,1.6879
71.0,10,1.690173
200.0,10,1.692044
177.0,10,1.694716
177.0,10,1.696645
86.0,10,1.698947
109.0,10,1.700742
147.0,10,1.703406
154.0,10,1.705286
110.0,10,1.707647
154.0,10,1.70948
147.0,10,1.71232
131.0,10,1.714188
98.0,10,1.716545
124.0,10,1.71837
172.0,10,1.721055
154.0,10,1.722868
172.0,10,1.725196
108.0,10,1.72706
142.0,10,1.72971
64.0,10,1.731517
75.0,10,1.733771
177.0,10,1.735619
177.0,10,1.738363
124.0,10,1.740204
170.0,10,1.742529
177.0,10,1.744409
149.0,10,1.747115
97.0,10,1.748918
177.0,10,1.751287
77.0,10,1.752995
154.0,10,1.75569
177.0,10,1.757539
85.0,10,1.759904
131.0,10,1.761771
147.0,10,1.764603
107.0,10,1.766429
131.0,10,1.768769
131.0,10,1.770643
177.0,10,1.773352
200.0,10,1.775194
154.0,10,1.777572
91.0,10,1.779304
124.0,10,1.781953
73.0,10,1.783814
200.0,10,1.786164
147.0,10,1.78803
177.0,10,1.790822
84.0,10,1.792555
124.0,10,1.794897
155.0,10,1.79673
154.0,10,1.79937
154.0,10,1.801241
154.0,10,1.803478
124.0,10,1.805266
117.0,10,1.808028
200.0,10,1.80988
124.0,10,1.812214
177.0,10,1.814062
130.0,10,1.816708
154.0,10,1.818521
177.0,10,1.820885
177.0,10,1.822743
177.0,10,1.825398
200.0,10,1.82728
170.0,10,1.829611
41.0,10,1.831485
172.0,10,1.83417
154.0,10,1.836046
154.0,10,1.838484
147.0,10,1.840306
140.0,10,1.843113
170.0,10,1.844989
130.0,10,1.847303
200.0,10,1.849189
154.0,10,1.851871
103.0,10,1.853701
200.0,10,1.856045
109.0,10,1.857857
154.0,10,1.86057
177.0,10,1.862469
170.0,10,1.864774
124.0,10,1.866641
154.0,10,1.86933
177.0,10,1.871185
79.0,10,1.873417
147.0,10,1.875238
200.0,10,1.877966
85.0,10,1.87982
200.0,10,1.882172
177.0,10,1.884038
165.0,10,1.886638
140.0,10,1.88851
170.0,10,1.89083
177.0,10,1.892687
177.0,10,1.895435
154.0,10,1.897302
154.0,10,1.899674
149.0,10,1.901454
200.0,10,1.904115
154.0,10,1.905971
177.0,10,1.908293
131.0,10,1.910154
149.0,10,1.912812
124.0,10,1.91468
142.0,10,1.917011
154.0,10,1.918898
42.0,10,1.921515
147.0,10,1.923369
140.0,10,1.925712
89.0,10,1.927515
94.0,10,1.930187
147.0,10,1.931984
109.0,10,1.934273
154.0,10,1.936137
147.0,10,1.939013
154.0,10,1.940883
154.0,10,1.943226
87.0,10,1.945111
200.0,10,1.947841
172.0,10,1.949666
200.0,10,1.952018
177.0,10,1.953869
124.0,10,1.956618
101.0,10,1.958498
140.0,10,1.960846
200.0,10,1.962719
200.0,10,1.96531
170.0,10,1.967148
170.0,10,1.969409
170.0,10,1.971236
124.0,10,1.97391
170.0,10,1.975842
117.0,10,1.978162
87.0,10,1.980019
200.0,10,1.982894
119.0,10,1.984642
200.0,10,1.986992
132.0,10,1.98881
154.0,10,1.991451
140.0,10,1.993347
117.0,10,1.995747
124.0,10,1.997654
200.0,10,2.000366
154.0,10,2.002195
172.0,10,2.004522
149.0,10,2.006326
177.0,10,2.009111
64.0,10,2.010985
89.0,10,2.01322
154.0,10,2.015061
200.0,10,2.017765
177.0,10,2.019607
154.0,10,2.021944
177.0,10,2.023802
147.0,10,2.026463
87.0,10,2.028375
119.0,10,2.030671
75.0,10,2.032354
80.0,10,2.035084
149.0,10,2.036956
200.0,10,2.039256
177.0,10,2.041105
154.0,10,2.043744
107.0,10,2.045499
131.0,10,2.047867
96.0,10,2.049568
-37.0,10,2.052018
154.0,10,2.053892
142.0,10,2.056156
102.0,10,2.057946
124.0,10,2.060691
170.0,10,2.06264
117.0,10,2.065033
177.0,10,2.066894
108.0,10,2.069622
177.0,10,2.071461
177.0,10,2.073748
112.0,10,2.075524
147.0,10,2.07819
89.0,10,2.079999
124.0,10,2.08229
177.0,10,2.084131
177.0,10,2.086834
177.0,10,2.088678
147.0,10,2.091025
177.0,10,2.092905
200.0,10,2.095759
177.0,10,2.097635
73.0,10,2.09991
200.0,10,2.101751
126.0,10,2.104428
200.0,10,2.106312
124.0,10,2.10866
154.0,10,2.110465
200.0,10,2.11307
154.0,10,2.114926
84.0,10,2.117273
154.0,10,2.119116
177.0,10,2.121764
132.0,10,2.123582
177.0,10,2.125935
177.0,10,2.127694
177.0,10,2.130382
96.0,10,2.132134
147.0,10,2.134491
147.0,10,2.136388
121.0,10,2.138938
170.0,10,2.14078
140.0,10,2.14308
147.0,10,2.144886
97.0,10,2.147462
154.0,10,2.14928
154.0,10,2.15165
130.0,10,2.153461
103.0,10,2.156116
54.0,10,2.157879
177.0,10,2.160204
124.0,10,2.162056
177.0,10,2.164751
61.0,10,2.166603
131.0,10,2.16894
200.0,10,2.170801
109.0,10,2.173458
177.0,10,2.175318
200.0,10,2.177697
96.0,10,2.179479
154.0,10,2.182174
177.0,10,2.184054
124.0,10,2.186433
94.0,10,2.188304
170.0,10,2.191169
170.0,10,2.193017
65.0,10,2.19535
109.0,10,2.197161
154.0,10,2.199769
81.0,10,2.201525
154.0,10,2.203799
108.0,10,2.205635
154.0,10,2.208323
102.0,10,2.210063
119.0,10,2.212355
154.0,10,2.21425
177.0,10,2.216925
177.0,10,2.218828
155.0,10,2.221172
108.0,10,2.223063
147.0,10,2.225755
124.0,10,2.227611
147.0,10,2.229969
94.0,10,2.231786
124.0,10,2.234474
38.0,10,2.236301
108.0,10,2.238671
132.0,10,2.240481
155.0,10,2.243258
200.0,10,2.24514
124.0,10,2.24741
131.0,10,2.249257
177.0,10,2.251935
140.0,10,2.253771
94.0,10,2.256079
200.0,10,2.257948
155.0,10,2.260589
17.0,10,2.262434
149.0,10,2.264775
172.0,10,2.266577
54.0,10,2.269129
177.0,10,2.271036
149.0,10,2.273345
177.0,10,2.275206
147.0,10,2.277838
108.0,10,2.279754
154.0,10,2.282088
154.0,10,2.283941
154.0,10,2.286644
177.0,10,2.288556
177.0,10,2.290897
200.0,10,2.292717
177.0,10,2.2954
74.0,10,2.297192
131.0,10,2.299463
131.0,10,2.301298
124.0,10,2.303933
177.0,10,2.305779
107.0,10,2.308082
130.0,10,2.309876
170.0,10,2.312526
177.0,10,2.314398
200.0,10,2.316754
200.0,10,2.318543
154.0,10,2.321186
130.0,10,2.323034
97.0,10,2.325274
140.0,10,2.327154
140.0,10,2.32978
177.0,10,2.331663
172.0,10,2.333965
131.0,10,2.335758
107.0,10,2.338376
154.0,10,2.34017
154.0,10,2.342506
154.0,10,2.344365
177.0,10,2.34697
96.0,10,2.348705
154.0,10,2.351052
177.0,10,2.352898
200.0,10,2.355549
147.0,10,2.357353
177.0,10,2.359737
77.0,10,2.361553
170.0,10,2.364321
95.0,10,2.366105
177.0,10,2.368493
177.0,10,2.370365
177.0,10,2.372983
125.0,10,2.374702
177.0,10,2.376998
170.0,10,2.378827
170.0,10,2.381521
170.0,10,2.383418
154.0,10,2.385795
84.0,10,2.387545
177.0,10,2.390234
132.0,10,2.392072
85.0,10,2.394451
131.0,10,2.396315
200.0,10,2.398983
177.0,10,2.400828
35.0,10,2.40309
147.0,10,2.404951
177.0,10,2.407673
96.0,10,2.40947
126.0,10,2.411816
154.0,10,2.413664
61.0,10,2.416428
154.0,10,2.418302
177.0,10,2.420597
154.0,10,2.422426
149.0,10,2.425072
154.0,10,2.426912
200.0,10,2.429285
131.0,10,2.431142
200.0,10,2.433816
177.0,10,2.435698
177.0,10,2.438124
200.0,10,2.439962
177.0,10,2.442612
177.0,10,2.444503
77.0,10,2.446797
177.0,10,2.448671
147.0,10,2.451339
149.0,10,2.453236
200.0,10,2.455614
154.0,10,2.457499
177.0,10,2.460279
154.0,10,2.462142
177.0,10,2.464491
100.0,10,2.466295
154.0,10,2.468924
154.0,10,2.47078
72.0,10,2.47308
100.0,10,2.4749
70.0,10,2.477515
124.0,10,2.479347
177.0,10,2.481703
154.0,10,2.483535
177.0,10,2.486149
154.0,10,2.488054
177.0,10,2.490389
140.0,10,2.492183
124.0,10,2.494867
79.0,10,2.496708
200.0,10,2.499043
125.0,10,2.500836
200.0,10,2.503512
131.0,10,2.505353
177.0,10,2.507692
177.0,10,2.509536
84.0,10,2.512159
154.0,10,2.514076
200.0,10,2.51644
154.0,10,2.518327
132.0,10,2.521018
147.0,10,2.522907
154.0,10,2.525214
147.0,10,2.526995
140.0,10,2.52965
200.0,10,2.531447
177.0,10,2.533777
154.0,10,2.535645
132.0,10,2.538299
154.0,10,2.540188
200.0,10,2.542504
