#{"t_start": 1784595006.473858, "env_id": "None"}
r,l,t
-175.0,10,0.109341
8.0,10,0.110939
-31.0,10,0.113399
-11.0,10,0.114879
-236.0,10,0.11678
-24.0,10,0.118284
80.0,10,0.120722
-3.0,10,0.122265
-78.0,10,0.124328
17.0,10,0.125929
-32.0,10,0.128551
-21.0,10,0.129993
26.0,10,0.132256
-132.0,10,0.133753
28.0,10,0.136091
-152.0,10,0.137678
-49.0,10,0.139682
-170.0,10,0.141141
-69.0,10,0.143563
-8.0,10,0.145012
-160.0,10,0.146909
-80.0,10,0.148432
-139.0,10,0.150761
-124.0,10,0.152358
33.0,10,0.154395
-30.0,10,0.156014
-72.0,10,0.158431
-85.0,10,0.159852
-62.0,10,0.161832
-28.0,10,0.163374
-9.0,10,0.165678
-68.0,10,0.167211
-91.0,10,0.169192
89.0,10,0.170759
-95.0,10,0.173079
-79.0,10,0.174749
-9.0,10,0.176915
-4.0,10,0.178442
-122.0,10,0.180791
-31.0,10,0.182308
-145.0,10,0.18439
-3.0,10,0.186002
-149.0,10,0.188304
-99.0,10,0.189816
-1.0,10,0.192038
-96.0,10,0.193699
-9.0,10,0.196179
-67.0,10,0.197783
-5.0,10,0.199859
-24.0,10,0.20153
-48.0,10,0.203817
-45.0,10,0.205577
-21.0,10,0.207542
-69.0,10,0.209155
-38.0,10,0.211692
44.0,10,0.213174
40.0,10,0.215252
61.0,10,0.217044
73.0,10,0.219702
-47.0,10,0.22116
-54.0,10,0.223159
-35.0,10,0.224588
-24.0,10,0.226998
-24.0,10,0.228619
32.0,10,0.23088
32.0,10,0.232487
-164.0,10,0.234958
-53.0,10,0.236569
-97.0,10,0.238742
-31.0,10,0.240511
-107.0,10,0.243069
-34.0,10,0.244665
114.0,10,0.246939
-129.0,10,0.248563
49.0,10,0.2511
40.0,10,0.252708
-209.0,10,0.254727
-108.0,10,0.256398
-49.0,10,0.258965
11.0,10,0.260619
-23.0,10,0.262591
-84.0,10,0.264145
4.0,10,0.266661
-112.0,10,0.268177
17.0,10,0.270402
-67.0,10,0.272038
31.0,10,0.274571
-17.0,10,0.276187
-46.0,10,0.278286
-37.0,10,0.279948
-64.0,10,0.282356
-54.0,10,0.283948
-99.0,10,0.285879
-49.0,10,0.287543
-39.0,10,0.289964
84.0,10,0.291567
89.0,10,0.29387
-63.0,10,0.295597
-96.0,10,0.327482
49.0,10,0.329653
-48.0,10,0.334108
33.0,10,0.338673
-44.0,10,0.341655
-108.0,10,0.34346
80.0,10,0.345768
61.0,10,0.347473
77.0,10,0.350257
69.0,10,0.352102
-61.0,10,0.35422
5.0,10,0.355897
144.0,10,0.358758
-124.0,10,0.360537
3.0,10,0.362808
-15.0,10,0.364719
-2.0,10,0.367514
-58.0,10,0.369134
80.0,10,0.371468
44.0,10,0.373227
-7.0,10,0.37587
-7.0,10,0.377499
-12.0,10,0.379699
-80.0,10,0.38127
-9.0,10,0.38392
74.0,10,0.385671
44.0,10,0.387817
19.0,10,0.389555
56.0,10,0.39221
11.0,10,0.39373
62.0,10,0.395874
19.0,10,0.39755
-8.0,10,0.400107
-16.0,10,0.401739
41.0,10,0.403936
124.0,10,0.405749
-12.0,10,0.408437
-2.0,10,0.410119
-124.0,10,0.412194
-115.0,10,0.413758
37.0,10,0.416485
66.0,10,0.418278
68.0,10,0.420425
-30.0,10,0.42192
177.0,10,0.42462
58.0,10,0.426338
39.0,10,0.42862
56.0,10,0.430373
65.0,10,0.432965
-47.0,10,0.434679
72.0,10,0.43695
31.0,10,0.438614
96.0,10,0.441211
-21.0,10,0.442839
61.0,10,0.444961
-31.0,10,0.446651
-10.0,10,0.449267
21.0,10,0.451016
-48.0,10,0.453144
93.0,10,0.454817
6.0,10,0.457313
-26.0,10,0.459036
16.0,10,0.461203
32.0,10,0.462946
103.0,10,0.465678
33.0,10,0.467445
43.0,10,0.469602
-68.0,10,0.471184
90.0,10,0.473776
-69.0,10,0.475407
31.0,10,0.477598
-8.0,10,0.479157
-11.0,10,0.481689
-64.0,10,0.483223
28.0,10,0.485468
-9.0,10,0.487204
101.0,10,0.489966
2.0,10,0.491678
46.0,10,0.493915
108.0,10,0.495712
49.0,10,0.498163
-55.0,10,0.499983
0.0,10,0.502194
-57.0,10,0.503853
16.0,10,0.506444
14.0,10,0.508135
-10.0,10,0.510316
-15.0,10,0.511977
35.0,10,0.514543
119.0,10,0.516358
32.0,10,0.518562
38.0,10,0.520312
-12.0,10,0.522931
-9.0,10,0.524691
-163.0,10,0.526658
36.0,10,0.5284
-86.0,10,0.530958
108.0,10,0.532834
-32.0,10,0.535062
44.0,10,0.53676
74.0,10,0.539376
-51.0,10,0.541149
107.0,10,0.543466
-35.0,10,0.545
39.0,10,0.54763
-13.0,10,0.549345
-33.0,10,0.551466
69.0,10,0.553153
14.0,10,0.555758
16.0,10,0.557458
26.0,10,0.559688
41.0,10,0.56152
109.0,10,0.56416
-51.0,10,0.565754
81.0,10,0.568026
-76.0,10,0.569753
73.0,10,0.572378
78.0,10,0.574168
-16.0,10,0.576472
117.0,10,0.578345
119.0,10,0.581146
2.0,10,0.582827
-11.0,10,0.585068
-27.0,10,0.586777
105.0,10,0.589486
89.0,10,0.591296
77.0,10,0.593528
-11.0,10,0.595212
89.0,10,0.597889
79.0,10,0.599628
177.0,10,0.601953
68.0,10,0.603777
69.0,10,0.606319
50.0,10,0.608018
4.0,10,0.610225
-8.0,10,0.611966
108.0,10,0.614635
41.0,10,0.616232
80.0,10,0.618502
43.0,10,0.620253
110.0,10,0.622992
89.0,10,0.624736
79.0,10,0.626996
-14.0,10,0.628709
96.0,10,0.631493
47.0,10,0.633258
124.0,10,0.635632
79.0,10,0.637265
78.0,10,0.639915
49.0,10,0.641681
165.0,10,0.643981
22.0,10,0.645745
172.0,10,0.648479
124.0,10,0.65033
74.0,10,0.652618
-61.0,10,0.65432
77.0,10,0.657001
177.0,10,0.658853
109.0,10,0.661052
177.0,10,0.662865
10.0,10,0.665528
147.0,10,0.667357
84.0,10,0.669704
131.0,10,0.671602
126.0,10,0.674247
43.0,10,0.676025
109.0,10,0.678368
31.0,10,0.680053
12.0,10,0.682609
155.0,10,0.684414
110.0,10,0.686784
-28.0,10,0.688512
-9.0,10,0.691194
98.0,10,0.693043
77.0,10,0.695359
43.0,10,0.69705
14.0,10,0.699626
49.0,10,0.701446
147.0,10,0.703709
91.0,10,0.705541
68.0,10,0.708089
34.0,10,0.709863
84.0,10,0.71222
107.0,10,0.713966
54.0,10,0.716533
101.0,10,0.718399
74.0,10,0.720721
121.0,10,0.72263
124.0,10,0.725397
84.0,10,0.727155
126.0,10,0.729511
172.0,10,0.731322
38.0,10,0.73397
126.0,10,0.73576
177.0,10,0.738146
103.0,10,0.740062
131.0,10,0.742741
-9.0,10,0.744477
154.0,10,0.746832
30.0,10,0.748623
61.0,10,0.751362
110.0,10,0.753166
147.0,10,0.75554
100.0,10,0.757286
14.0,10,0.759928
177.0,10,0.761832
131.0,10,0.764131
155.0,10,0.76598
87.0,10,0.76862
117.0,10,0.770419
154.0,10,0.772809
155.0,10,0.774645
45.0,10,0.77727
104.0,10,0.779071
62.0,10,0.781435
80.0,10,0.78328
101.0,10,0.786049
96.0,10,0.787958
104.0,10,0.790281
1.0,10,0.791977
110.0,10,0.79465
147.0,10,0.796502
131.0,10,0.798865
14.0,10,0.80067
177.0,10,0.803379
5.0,10,0.805159
107.0,10,0.807516
101.0,10,0.809431
147.0,10,0.812121
84.0,10,0.81389
96.0,10,0.816202
177.0,10,0.818113
21.0,10,0.820756
89.0,10,0.822646
131.0,10,0.825048
177.0,10,0.826931
76.0,10,0.829513
63.0,10,0.831313
75.0,10,0.83367
3.0,10,0.83544
101.0,10,0.83811
131.0,10,0.839979
80.0,10,0.842349
200.0,10,0.844271
70.0,10,0.847039
177.0,10,0.848919
76.0,10,0.851306
149.0,10,0.853208
96.0,10,0.855981
170.0,10,0.857897
117.0,10,0.860262
73.0,10,0.862106
177.0,10,0.864886
131.0,10,0.866745
124.0,10,0.869148
149.0,10,0.870971
200.0,10,0.873716
124.0,10,0.875599
154.0,10,0.878003
200.0,10,0.879883
149.0,10,0.882558
124.0,10,0.884478
110.0,10,0.886892
170.0,10,0.888717
98.0,10,0.891392
154.0,10,0.893265
98.0,10,0.895646
84.0,10,0.897481
177.0,10,0.900268
142.0,10,0.902112
117.0,10,0.904517
117.0,10,0.906404
131.0,10,0.909145
98.0,10,0.910979
119.0,10,0.913342
147.0,10,0.9152
86.0,10,0.917918
147.0,10,0.919839
177.0,10,0.922251
200.0,10,0.924136
177.0,10,0.926899
154.0,10,0.928776
200.0,10,0.931189
200.0,10,0.933058
93.0,10,0.935808
131.0,10,0.93771
132.0,10,0.940031
59.0,10,0.941892
177.0,10,0.944617
74.0,10,0.946418
200.0,10,0.948841
154.0,10,0.950732
80.0,10,0.953438
177.0,10,0.955249
155.0,10,0.957619
147.0,10,0.959485
126.0,10,0.962133
107.0,10,0.963995
131.0,10,0.966396
177.0,10,0.968257
131.0,10,0.971023
131.0,10,0.97292
103.0,10,0.975368
200.0,10,0.977263
78.0,10,0.980064
177.0,10,0.981947
84.0,10,0.984253
140.0,10,0.986121
85.0,10,0.988836
154.0,10,0.990748
154.0,10,0.993123
147.0,10,0.995016
71.0,10,0.997813
124.0,10,0.99966
154.0,10,1.002074
142.0,10,1.003909
131.0,10,1.006648
200.0,10,1.008515
170.0,10,1.010998
119.0,10,1.012843
170.0,10,1.015549
200.0,10,1.017407
177.0,10,1.019751
200.0,10,1.021631
177.0,10,1.024371
177.0,10,1.02624
131.0,10,1.028648
177.0,10,1.030487
154.0,10,1.033274
147.0,10,1.03515
155.0,10,1.037533
126.0,10,1.039411
142.0,10,1.042089
110.0,10,1.043976
140.0,10,1.046374
119.0,10,1.048215
177.0,10,1.050955
149.0,10,1.052801
131.0,10,1.055181
177.0,10,1.057069
131.0,10,1.059807
170.0,10,1.061644
177.0,10,1.064043
119.0,10,1.065907
140.0,10,1.068729
177.0,10,1.070593
100.0,10,1.072997
131.0,10,1.074897
131.0,10,1.077679
131.0,10,1.07956
177.0,10,1.081948
154.0,10,1.083846
200.0,10,1.086569
124.0,10,1.088455
154.0,10,1.090862
131.0,10,1.092706
177.0,10,1.095489
117.0,10,1.097286
126.0,10,1.099699
154.0,10,1.101534
177.0,10,1.104305
177.0,10,1.106209
177.0,10,1.108581
200.0,10,1.110451
149.0,10,1.113193
170.0,10,1.115072
170.0,10,1.117491
170.0,10,1.119378
177.0,10,1.122209
170.0,10,1.124116
117.0,10,1.126455
200.0,10,1.128317
147.0,10,1.131077
62.0,10,1.132963
39.0,10,1.135354
132.0,10,1.137133
154.0,10,1.13989
147.0,10,1.141713
200.0,10,1.144131
149.0,10,1.145931
155.0,10,1.148621
154.0,10,1.150507
107.0,10,1.152863
142.0,10,1.154731
147.0,10,1.157438
177.0,10,1.159334
147.0,10,1.161719
89.0,10,1.163574
200.0,10,1.166343
124.0,10,1.16819
200.0,10,1.170609
154.0,10,1.17249
101.0,10,1.175205
124.0,10,1.177095
154.0,10,1.179499
126.0,10,1.181402
170.0,10,1.184152
200.0,10,1.186067
130.0,10,1.188403
170.0,10,1.190236
200.0,10,1.192975
154.0,10,1.194876
140.0,10,1.197249
135.0,10,1.199092
101.0,10,1.201797
103.0,10,1.203637
177.0,10,1.206026
154.0,10,1.207904
124.0,10,1.210734
131.0,10,1.212636
177.0,10,1.215043
154.0,10,1.216922
177.0,10,1.219639
149.0,10,1.221479
200.0,10,1.223873
200.0,10,1.225756
72.0,10,1.228371
98.0,10,1.230198
101.0,10,1.232619
73.0,10,1.234464
154.0,10,1.237219
147.0,10,1.239079
140.0,10,1.241448
101.0,10,1.243312
140.0,10,1.245985
147.0,10,1.247861
117.0,10,1.25021
147.0,10,1.252046
200.0,10,1.254772
177.0,10,1.256643
154.0,10,1.259007
107.0,10,1.260824
172.0,10,1.263477
177.0,10,1.265366
147.0,10,1.2677
200.0,10,1.269577
177.0,10,1.272304
147.0,10,1.274123
124.0,10,1.276507
170.0,10,1.278374
147.0,10,1.2811
177.0,10,1.282973
124.0,10,1.285324
177.0,10,1.28717
130.0,10,1.289744
154.0,10,1.291594
200.0,10,1.293951
109.0,10,1.295723
177.0,10,1.298439
177.0,10,1.300325
177.0,10,1.302731
177.0,10,1.304604
154.0,10,1.307355
142.0,10,1.309193
142.0,10,1.31155
177.0,10,1.313454
144.0,10,1.316146
126.0,10,1.318027
155.0,10,1.320408
149.0,10,1.322217
-18.0,10,1.324852
177.0,10,1.326768
177.0,10,1.329212
131.0,10,1.331106
96.0,10,1.333709
154.0,10,1.335599
177.0,10,1.338023
177.0,10,1.33991
200.0,10,1.342652
200.0,10,1.344537
94.0,10,1.346879
140.0,10,1.348754
140.0,10,1.351549
101.0,10,1.353465
154.0,10,1.355872
200.0,10,1.357696
200.0,10,1.360437
177.0,10,1.362318
200.0,10,1.364748
177.0,10,1.366611
154.0,10,1.36937
131.0,10,1.371196
78.0,10,1.373547
84.0,10,1.375383
200.0,10,1.378092
102.0,10,1.379932
140.0,10,1.382316
200.0,10,1.384226
200.0,10,1.38694
154.0,10,1.388815
177.0,10,1.391209
154.0,10,1.393044
140.0,10,1.395751
177.0,10,1.397599
96.0,10,1.399895
130.0,10,1.401715
200.0,10,1.404433
154.0,10,1.406318
200.0,10,1.408715
155.0,10,1.410567
154.0,10,1.413354
200.0,10,1.415252
142.0,10,1.417608
154.0,10,1.419508
170.0,10,1.42223
177.0,10,1.424011
154.0,10,1.426391
170.0,10,1.428311
147.0,10,1.431033
101.0,10,1.432889
85.0,10,1.435224
103.0,10,1.437103
177.0,10,1.439805
147.0,10,1.441655
110.0,10,1.444043
147.0,10,1.445953
177.0,10,1.448776
135.0,10,1.450592
200.0,10,1.453059
177.0,10,1.454952
200.0,10,1.457636
155.0,10,1.459474
177.0,10,1.461857
147.0,10,1.463678
131.0,10,1.478619
154.0,10,1.563033
200.0,10,1.567536
124.0,10,1.569606
177.0,10,1.572979
200.0,10,1.575961
131.0,10,1.579285
154.0,10,1.583185
200.0,10,1.592465
72.0,10,1.598285
177.0,10,1.604444
132.0,10,1.607281
107.0,10,1.61055
154.0,10,1.612487
154.0,10,1.615021
177.0,10,1.617084
177.0,10,1.62043
85.0,10,1.622364
132.0,10,1.625058
132.0,10,1.627056
147.0,10,1.630071
170.0,10,1.632019
147.0,10,1.634493
200.0,10,1.636419
131.0,10,1.639283
154.0,10,1.641314
131.0,10,1.643802
154.0,10,1.645724
147.0,10,1.648451
200.0,10,1.650424
147.0,10,1.653002
200.0,10,1.654991
200.0,10,1.658052
177.0,10,1.660021
170.0,10,1.662437
200.0,10,1.664362
200.0,10,1.667196
147.0,10,1.669092
200.0,10,1.671564
149.0,10,1.673434
108.0,10,1.67628
177.0,10,1.678218
177.0,10,1.680653
56.0,10,1.682483
170.0,10,1.685418
200.0,10,1.687342
200.0,10,1.689832
177.0,10,1.691868
177.0,10,1.694926
177.0,10,1.6969
154.0,10,1.699388
200.0,10,1.701287
177.0,10,1.704152
177.0,10,1.70613
200.0,10,1.708546
165.0,10,1.71045
147.0,10,1.713213
154.0,10,1.715057
172.0,10,1.717432
200.0,10,1.719349
131.0,10,1.722171
177.0,10,1.72417
177.0,10,1.726634
101.0,10,1.728573
147.0,10,1.731344
200.0,10,1.733262
154.0,10,1.735703
177.0,10,1.737583
154.0,10,1.74038
172.0,10,1.74224
200.0,10,1.744668
130.0,10,1.746576
200.0,10,1.749444
177.0,10,1.751357
200.0,10,1.753823
177.0,10,1.755675
147.0,10,1.758532
147.0,10,1.760446
140.0,10,1.762884
177.0,10,1.764755
172.0,10,1.767549
142.0,10,1.769416
154.0,10,1.771855
126.0,10,1.773781
147.0,10,1.776622
94.0,10,1.778454
107.0,10,1.780841
149.0,10,1.782698
154.0,10,1.785487
131.0,10,1.787398
154.0,10,1.789834
200.0,10,1.791749
177.0,10,1.794558
200.0,10,1.796476
200.0,10,1.798965
177.0,10,1.800893
170.0,10,1.803799
109.0,10,1.805706
200.0,10,1.808154
96.0,10,1.810066
155.0,10,1.812854
154.0,10,1.814788
130.0,10,1.817156
200.0,10,1.819065
130.0,10,1.821778
200.0,10,1.823695
177.0,10,1.826149
177.0,10,1.828065
170.0,10,1.830814
154.0,10,1.832734
131.0,10,1.835089
177.0,10,1.836976
142.0,10,1.839708
147.0,10,1.841528
130.0,10,1.843881
200.0,10,1.845795
177.0,10,1.848556
154.0,10,1.850411
200.0,10,1.852827
200.0,10,1.854714
130.0,10,1.857397
119.0,10,1.859213
177.0,10,1.861595
154.0,10,1.86349
147.0,10,1.866215
170.0,10,1.868083
200.0,10,1.870488
147.0,10,1.872365
177.0,10,1.875072
154.0,10,1.876936
147.0,10,1.879275
142.0,10,1.881044
119.0,10,1.883733
200.0,10,1.885598
87.0,10,1.887902
200.0,10,1.889806
165.0,10,1.892532
101.0,10,1.894409
200.0,10,1.89682
170.0,10,1.898663
200.0,10,1.901435
110.0,10,1.903292
170.0,10,1.905694
131.0,10,1.907594
177.0,10,1.910442
200.0,10,1.912299
177.0,10,1.914729
177.0,10,1.916636
177.0,10,1.919423
130.0,10,1.921281
177.0,10,1.923649
130.0,10,1.925504
200.0,10,1.928244
200.0,10,1.930167
103.0,10,1.932506
177.0,10,1.934342
177.0,10,1.937076
147.0,10,1.938961
200.0,10,1.941323
107.0,10,1.943153
77.0,10,1.945858
49.0,10,1.947665
200.0,10,1.9501
200.0,10,1.951981
177.0,10,1.954732
142.0,10,1.956528
154.0,10,1.95894
131.0,10,1.960788
177.0,10,1.963553
200.0,10,1.965448
200.0,10,1.967814
200.0,10,1.96968
200.0,10,1.972447
132.0,10,1.974296
86.0,10,1.976577
177.0,10,1.978464
154.0,10,1.981265
154.0,10,1.983143
140.0,10,1.985475
170.0,10,1.987396
200.0,10,1.99019
142.0,10,1.992079
200.0,10,1.994515
200.0,10,1.996429
177.0,10,1.999272
154.0,10,2.001179
142.0,10,2.003546
200.0,10,2.005434
147.0,10,2.008177
130.0,10,2.010029
177.0,10,2.012447
130.0,10,2.014296
177.0,10,2.017067
154.0,10,2.018969
200.0,10,2.021463
177.0,10,2.023362
200.0,10,2.026141
177.0,10,2.028012
170.0,10,2.030338
154.0,10,2.032265
154.0,10,2.035066
200.0,10,2.036972
165.0,10,2.039266
177.0,10,2.041179
177.0,10,2.043915
200.0,10,2.046898
200.0,10,2.049325
177.0,10,2.051206
200.0,10,2.053957
177.0,10,2.05585
147.0,10,2.058192
177.0,10,2.06011
177.0,10,2.062904
140.0,10,2.06478
130.0,10,2.067134
177.0,10,2.069029
200.0,10,2.071814
124.0,10,2.073621
177.0,10,2.075995
140.0,10,2.077814
135.0,10,2.080475
147.0,10,2.082395
131.0,10,2.084829
170.0,10,2.086736
147.0,10,2.089505
107.0,10,2.091368
90.0,10,2.093711
147.0,10,2.09562
170.0,10,2.098386
200.0,10,2.100283
149.0,10,2.102623
200.0,10,2.104587
170.0,10,2.10734
177.0,10,2.109246
200.0,10,2.111671
177.0,10,2.113505
200.0,10,2.116282
140.0,10,2.118218
154.0,10,2.120593
177.0,10,2.122497
200.0,10,2.125298
177.0,10,2.127205
154.0,10,2.129648
177.0,10,2.131554
177.0,10,2.134352
200.0,10,2.136197
177.0,10,2.138626
154.0,10,2.140439
154.0,10,2.143203
108.0,10,2.145103
154.0,10,2.147519
147.0,10,2.14937
177.0,10,2.152125
177.0,10,2.154019
108.0,10,2.156417
108.0,10,2.158322
177.0,10,2.161043
200.0,10,2.162932
172.0,10,2.165338
170.0,10,2.16719
200.0,10,2.169939
135.0,10,2.171743
130.0,10,2.174135
110.0,10,2.176028
170.0,10,2.178803
200.0,10,2.180696
154.0,10,2.183105
108.0,10,2.185022
154.0,10,2.187794
200.0,10,2.189719
102.0,10,2.19208
177.0,10,2.193917
155.0,10,2.196569
177.0,10,2.198481
77.0,10,2.200819
200.0,10,2.202702
147.0,10,2.205421
142.0,10,2.207282
95.0,10,2.20962
172.0,10,2.21146
177.0,10,2.214177
126.0,10,2.216026
170.0,10,2.218363
200.0,10,2.220287
170.0,10,2.222999
200.0,10,2.224881
102.0,10,2.227241
200.0,10,2.229153
170.0,10,2.231927
200.0,10,2.233819
109.0,10,2.236181
170.0,10,2.238052
177.0,10,2.240765
177.0,10,2.242658
200.0,10,2.245105
170.0,10,2.247009
140.0,10,2.24975
155.0,10,2.251605
165.0,10,2.253969
155.0,10,2.255827
177.0,10,2.25866
200.0,10,2.260567
200.0,10,2.262981
142.0,10,2.264784
120.0,10,2.267538
170.0,10,2.269414
177.0,10,2.271847
177.0,10,2.273729
200.0,10,2.276467
140.0,10,2.278311
147.0,10,2.280646
177.0,10,2.282538
154.0,10,2.285286
155.0,10,2.287136
200.0,10,2.289561
154.0,10,2.29146
200.0,10,2.29424
177.0,10,2.296138
124.0,10,2.298499
147.0,10,2.300374
170.0,10,2.303198
147.0,10,2.305065
200.0,10,2.30748
84.0,10,2.309328
200.0,10,2.312139
177.0,10,2.31403
132.0,10,2.316371
200.0,10,2.318299
170.0,10,2.321087
155.0,10,2.322983
140.0,10,2.325383
140.0,10,2.327277
110.0,10,2.33004
117.0,10,2.331934
177.0,10,2.334341
170.0,10,2.336192
149.0,10,2.338967
140.0,10,2.340876
155.0,10,2.343262
140.0,10,2.345171
117.0,10,2.347909
200.0,10,2.349812
200.0,10,2.352231
142.0,10,2.354067
200.0,10,2.356788
177.0,10,2.35868
170.0,10,2.361092
200.0,10,2.362997
200.0,10,2.365789
124.0,10,2.367653
119.0,10,2.369958
177.0,10,2.371861
40.0,10,2.374606
170.0,10,2.376517
200.0,10,2.378925
89.0,10,2.380782
170.0,10,2.383523
170.0,10,2.385388
170.0,10,2.387775
109.0,10,2.389564
149.0,10,2.392237
165.0,10,2.394024
200.0,10,2.396359
200.0,10,2.398301
154.0,10,2.401061
200.0,10,2.402961
140.0,10,2.405359
170.0,10,2.407249
140.0,10,2.410005
170.0,10,2.411852
140.0,10,2.414245
177.0,10,2.416146
200.0,10,2.41889
200.0,10,2.420766
200.0,10,2.42316
109.0,10,2.425034
137.0,10,2.427709
62.0,10,2.429519
200.0,10,2.431919
200.0,10,2.433787
170.0,10,2.436495
170.0,10,2.438412
140.0,10,2.440813
170.0,10,2.44274
200.0,10,2.445512
154.0,10,2.447471
124.0,10,2.44994
200.0,10,2.451892
132.0,10,2.454586
119.0,10,2.456445
124.0,10,2.458841
154.0,10,2.460768
147.0,10,2.463505
170.0,10,2.465463
170.0,10,2.467889
110.0,10,2.469817
112.0,10,2.472587
124.0,10,2.474447
107.0,10,2.476816
177.0,10,2.478705
131.0,10,2.48139
200.0,10,2.4833
140.0,10,2.485716
170.0,10,2.487628
117.0,10,2.490379
200.0,10,2.492265
177.0,10,2.494652
110.0,10,2.496573
105.0,10,2.499299
170.0,10,2.501195
140.0,10,2.50362
154.0,10,2.505503
85.0,10,2.508247
200.0,10,2.510135
177.0,10,2.512492
177.0,10,2.514388
147.0,10,2.517153
110.0,10,2.519083
177.0,10,2.521442
200.0,10,2.523323
84.0,10,2.526059
177.0,10,2.527951
177.0,10,2.530359
154.0,10,2.532258
108.0,10,2.534982
172.0,10,2.536838
200.0,10,2.539213
177.0,10,2.541099
147.0,10,2.543814
154.0,10,2.545747
177.0,10,2.548164
177.0,10,2.550007
200.0,10,2.552811
200.0,10,2.554713
177.0,10,2.557139
177.0,10,2.55907
84.0,10,2.561759
137.0,10,2.563633
200.0,10,2.565999
100.0,10,2.567887
130.0,10,2.570614
149.0,10,2.572462
177.0,10,2.574846
177.0,10,2.576756
110.0,10,2.579474
149.0,10,2.581333
147.0,10,2.583746
147.0,10,2.585695
200.0,10,2.588467
170.0,10,2.590373
147.0,10,2.5928
177.0,10,2.594657
200.0,10,2.597389
154.0,10,2.599242
117.0,10,2.601608
177.0,10,2.603505
170.0,10,2.606317
200.0,10,2.608212
177.0,10,2.610623
131.0,10,2.612514
154.0,10,2.615278
177.0,10,2.617136
200.0,10,2.619564
130.0,10,2.621434
200.0,10,2.62422
170.0,10,2.626127
170.0,10,2.628571
154.0,10,2.630476
102.0,10,2.633118
177.0,10,2.634991
154.0,10,2.637395
117.0,10,2.639301
170.0,10,2.642135
119.0,10,2.644003
147.0,10,2.646406
131.0,10,2.648242
124.0,10,2.651041
172.0,10,2.652911
131.0,10,2.655347
71.0,10,2.657156
131.0,10,2.659928
94.0,10,2.661847
124.0,10,2.664235
54.0,10,2.666123
71.0,10,2.668871
147.0,10,2.670792
177.0,10,2.673207
